DateTime,Age of Empires II Definitive Edition-CCU,age of wonders 4-CCU,BattleTech-CCU,Company of Heroes 3-CCU,Crusader Kings III-CCU,Dota2-CCU,Europa Universalis IV-CCU,Hearts of Iron IV-CCU,Iron Harvest-CCU,Mechabellum-CCU,Sid Meier's Civilization IV-CCU,SMITE®-CCU,Space Gears Playtest-CCU,Starship Troopers Terran Command-CCU,Stellaris-CCU,Supreme Commander Forged Alliance-CCU,Total War WARHAMMER III-CCU,Steam-CCU,Steam-In-Game
2023-05-22 02:10:00,17066.0,10315.0,2152.0,,18996.0,296781.0,11331.0,19307.0,104.0,1843.0,571.0,16290.0,9.0,368.0,17339.0,862.0,15900.0,20359372.0,4921378.0
2023-05-22 02:20:00,16995.0,10186.0,2132.0,,18808.0,298789.0,11213.0,19142.0,96.0,1842.0,571.0,16151.0,10.0,362.0,17330.0,853.0,15754.0,20361729.0,4930558.0
2023-05-22 02:30:00,16905.0,10161.0,2104.0,,18658.0,299813.0,11095.0,18971.0,94.0,1796.0,567.0,16047.0,11.0,346.0,17299.0,834.0,15617.0,20346143.0,4929526.0
2023-05-22 02:40:00,16684.0,10129.0,2061.0,,18505.0,301692.0,11030.0,18884.0,94.0,1818.0,567.0,15844.0,10.0,338.0,17277.0,816.0,15532.0,20321615.0,4930659.0
2023-05-22 02:50:00,16485.0,10016.0,2041.0,,18451.0,302514.0,10936.0,18729.0,92.0,1806.0,566.0,15645.0,11.0,337.0,17261.0,805.0,15416.0,20281269.0,4921739.0
2023-05-22 03:00:00,16266.0,9871.0,1992.0,,18308.0,302955.0,10795.0,18633.0,93.0,1765.0,559.0,15432.0,11.0,322.0,17246.0,787.0,15229.0,20204618.0,4898569.0
2023-05-22 03:10:00,15989.0,9673.0,1966.0,,18030.0,303522.0,10681.0,18395.0,89.0,1742.0,552.0,15100.0,12.0,325.0,17082.0,789.0,15031.0,20113479.0,4858780.0
2023-05-22 03:20:00,15643.0,9513.0,1938.0,,17804.0,303500.0,10528.0,18126.0,85.0,1741.0,543.0,14976.0,10.0,323.0,16961.0,785.0,14827.0,20030978.0,4823636.0
2023-05-22 03:30:00,15354.0,9329.0,1900.0,,17607.0,301446.0,10397.0,17916.0,84.0,1750.0,531.0,14719.0,11.0,321.0,16851.0,781.0,14597.0,19946867.0,4783691.0
2023-05-22 03:40:00,15008.0,9166.0,1863.0,,17351.0,301318.0,10200.0,17780.0,86.0,1719.0,515.0,14402.0,12.0,308.0,16670.0,769.0,14431.0,19875439.0,4749438.0
2023-05-22 03:50:00,14680.0,9046.0,1809.0,,17070.0,301728.0,10115.0,17624.0,74.0,1692.0,512.0,14088.0,10.0,307.0,16448.0,765.0,14210.0,19825848.0,4721194.0
2023-05-22 04:00:00,14276.0,8827.0,1733.0,,16954.0,301121.0,10014.0,17562.0,66.0,1631.0,500.0,13679.0,10.0,299.0,16231.0,737.0,14027.0,19793281.0,4696344.0
2023-05-22 04:10:00,13859.0,8556.0,1704.0,,16832.0,301235.0,9955.0,17468.0,66.0,1634.0,491.0,13378.0,10.0,303.0,16130.0,725.0,13808.0,19813516.0,4687371.0
2023-05-22 04:20:00,13522.0,8402.0,1656.0,,16646.0,302256.0,9848.0,17455.0,66.0,1633.0,488.0,12988.0,11.0,304.0,16070.0,712.0,13631.0,19863693.0,4696598.0
2023-05-22 04:30:00,13221.0,8276.0,1615.0,,16461.0,302624.0,9789.0,17490.0,68.0,1614.0,488.0,12553.0,11.0,296.0,16092.0,698.0,13415.0,19863457.0,4700089.0
2023-05-22 04:40:00,12973.0,8088.0,1583.0,,16400.0,303470.0,9746.0,17462.0,60.0,1594.0,484.0,12292.0,11.0,291.0,16061.0,689.0,13129.0,19859785.0,4706246.0
2023-05-22 04:50:00,12677.0,7976.0,1567.0,,16244.0,304078.0,9653.0,17461.0,57.0,1569.0,472.0,11967.0,10.0,278.0,16028.0,691.0,13025.0,19827274.0,4700139.0
2023-05-22 05:00:00,12391.0,7814.0,1527.0,,16142.0,303461.0,9614.0,17431.0,54.0,1562.0,474.0,11628.0,11.0,272.0,15870.0,670.0,12862.0,19744457.0,4671668.0
2023-05-22 05:10:00,12148.0,7685.0,1467.0,,15987.0,303528.0,9510.0,17299.0,58.0,1538.0,469.0,11163.0,12.0,256.0,15612.0,652.0,12640.0,19627908.0,4631560.0
2023-05-22 05:20:00,11876.0,7458.0,1424.0,,15708.0,303459.0,9410.0,17084.0,62.0,1537.0,465.0,10665.0,12.0,251.0,15354.0,651.0,12413.0,19536089.0,4596364.0
2023-05-22 05:30:00,11650.0,7321.0,1384.0,,15456.0,302765.0,9289.0,16969.0,66.0,1533.0,458.0,10253.0,15.0,244.0,15085.0,634.0,12276.0,19462355.0,4562905.0
2023-05-22 05:40:00,11435.0,7189.0,1355.0,,15258.0,303667.0,9132.0,16811.0,64.0,1521.0,455.0,9927.0,16.0,236.0,14824.0,632.0,12101.0,19383304.0,4523924.0
2023-05-22 05:50:00,11238.0,7054.0,1344.0,,15051.0,304713.0,9047.0,16660.0,64.0,1518.0,445.0,9611.0,16.0,234.0,14516.0,620.0,11923.0,19329296.0,4492379.0
2023-05-22 06:00:00,10974.0,6945.0,1313.0,,14888.0,305565.0,9031.0,16656.0,60.0,1505.0,444.0,9183.0,17.0,235.0,14348.0,620.0,11778.0,19329245.0,4463707.0
2023-05-22 06:10:00,10852.0,6848.0,1274.0,,14662.0,307351.0,8913.0,16584.0,61.0,1518.0,438.0,8832.0,14.0,227.0,14146.0,618.0,11620.0,19360633.0,4441772.0
2023-05-22 06:20:00,10620.0,6796.0,1254.0,,14423.0,309498.0,8843.0,16602.0,62.0,1510.0,430.0,8462.0,15.0,226.0,14015.0,610.0,11541.0,19400369.0,4439671.0
2023-05-22 06:30:00,10446.0,6710.0,1235.0,,14289.0,311879.0,8829.0,16689.0,63.0,1482.0,432.0,8113.0,16.0,227.0,13894.0,601.0,11464.0,19462941.0,4445134.0
2023-05-22 06:40:00,10343.0,6630.0,1226.0,,14249.0,314738.0,8814.0,16829.0,66.0,1503.0,430.0,7711.0,15.0,227.0,13808.0,607.0,11489.0,19531398.0,4457234.0
2023-05-22 06:50:00,10207.0,6529.0,1198.0,,14237.0,317837.0,8882.0,17086.0,60.0,1526.0,425.0,7343.0,16.0,236.0,13731.0,612.0,11510.0,19608214.0,4472549.0
2023-05-22 07:00:00,10065.0,6485.0,1162.0,,14258.0,321295.0,8968.0,17296.0,61.0,1541.0,425.0,7087.0,14.0,236.0,13661.0,620.0,11497.0,19683625.0,4477433.0
2023-05-22 07:10:00,10090.0,6460.0,1143.0,,14228.0,325378.0,9077.0,17524.0,63.0,1549.0,428.0,6733.0,14.0,230.0,13570.0,632.0,11587.0,19788718.0,4500177.0
2023-05-22 07:20:00,10170.0,6444.0,1139.0,,14267.0,330356.0,9157.0,17740.0,60.0,1569.0,430.0,6481.0,12.0,233.0,13584.0,636.0,11618.0,19867375.0,4528405.0
2023-05-22 07:30:00,10210.0,6372.0,1136.0,,14343.0,333321.0,9269.0,17961.0,59.0,1585.0,430.0,6189.0,12.0,235.0,13561.0,629.0,11702.0,19956904.0,4558583.0
2023-05-22 07:40:00,10272.0,6401.0,1129.0,,14551.0,338523.0,9393.0,18194.0,55.0,1593.0,433.0,5922.0,13.0,242.0,13580.0,638.0,11870.0,20067298.0,4595381.0
2023-05-22 07:50:00,10332.0,6398.0,1119.0,,14596.0,339774.0,9605.0,18448.0,57.0,1595.0,434.0,5743.0,14.0,250.0,13626.0,647.0,11992.0,20196111.0,4637217.0
2023-05-22 08:00:00,10321.0,6405.0,1108.0,,14729.0,341829.0,9757.0,18737.0,57.0,1598.0,429.0,5534.0,13.0,258.0,13712.0,652.0,12084.0,20352429.0,4681924.0
2023-05-22 08:10:00,10399.0,6403.0,1086.0,,14941.0,345775.0,9994.0,18995.0,61.0,1611.0,434.0,5356.0,13.0,256.0,13733.0,636.0,12204.0,20500017.0,4733891.0
2023-05-22 08:20:00,10575.0,6358.0,1096.0,,15126.0,350387.0,10132.0,19384.0,65.0,1645.0,430.0,5255.0,13.0,250.0,13851.0,630.0,12396.0,20671483.0,4790335.0
2023-05-22 08:30:00,10571.0,6475.0,1099.0,,15393.0,354247.0,10299.0,19799.0,65.0,1683.0,417.0,5137.0,12.0,250.0,14038.0,626.0,12589.0,20839728.0,4842051.0
2023-05-22 08:40:00,10679.0,6514.0,1095.0,,15517.0,358528.0,10483.0,20199.0,70.0,1752.0,421.0,4970.0,13.0,246.0,14213.0,631.0,12720.0,21006171.0,4897178.0
2023-05-22 08:50:00,10791.0,6551.0,1086.0,,15768.0,362176.0,10631.0,20657.0,69.0,1804.0,425.0,4886.0,13.0,255.0,14273.0,624.0,12941.0,21160071.0,4937618.0
2023-05-22 09:00:00,10894.0,6581.0,1094.0,,15938.0,364761.0,10765.0,20898.0,64.0,1801.0,426.0,4779.0,13.0,263.0,14357.0,631.0,13181.0,21294858.0,4963873.0
2023-05-22 09:10:00,10920.0,6604.0,1099.0,,16092.0,368438.0,10944.0,21327.0,63.0,1791.0,427.0,4721.0,13.0,248.0,14408.0,645.0,13277.0,21448633.0,4995688.0
2023-05-22 09:20:00,11045.0,6683.0,1109.0,,16266.0,371956.0,11139.0,21690.0,63.0,1817.0,432.0,4697.0,12.0,245.0,14505.0,646.0,13386.0,21608060.0,5029395.0
2023-05-22 09:30:00,11219.0,6733.0,1121.0,,16439.0,375787.0,11300.0,22013.0,66.0,1826.0,433.0,4716.0,12.0,252.0,14587.0,663.0,13560.0,21770398.0,5057376.0
2023-05-22 09:40:00,11327.0,6800.0,1135.0,,16617.0,378851.0,11493.0,22410.0,66.0,1846.0,426.0,4689.0,13.0,258.0,14704.0,665.0,13657.0,21943039.0,5091764.0
2023-05-22 09:50:00,11462.0,6826.0,1134.0,,16815.0,383360.0,11645.0,22790.0,69.0,1865.0,424.0,4617.0,12.0,260.0,14784.0,672.0,13846.0,22131785.0,5127713.0
2023-05-22 10:00:00,11592.0,6867.0,1137.0,,17068.0,385288.0,11760.0,23148.0,72.0,1882.0,432.0,4616.0,13.0,275.0,14877.0,678.0,14066.0,22291769.0,5161245.0
2023-05-22 10:10:00,11782.0,6936.0,1139.0,,17300.0,390546.0,11928.0,23418.0,69.0,1903.0,441.0,4542.0,11.0,280.0,14922.0,681.0,14215.0,22500654.0,5213609.0
2023-05-22 10:20:00,11988.0,7048.0,1146.0,,17466.0,397130.0,12129.0,23875.0,66.0,1928.0,453.0,4549.0,10.0,282.0,15085.0,684.0,14463.0,22752310.0,5278348.0
2023-05-22 10:30:00,12201.0,7135.0,1164.0,,17778.0,403491.0,12219.0,24352.0,63.0,1915.0,455.0,4530.0,11.0,281.0,15190.0,680.0,14664.0,22995308.0,5348850.0
2023-05-22 10:40:00,12394.0,7207.0,1180.0,,18074.0,411168.0,12425.0,24724.0,66.0,1972.0,460.0,4581.0,16.0,279.0,15396.0,686.0,14885.0,23186968.0,5414361.0
2023-05-22 10:50:00,12657.0,7348.0,1189.0,,18374.0,418750.0,12590.0,25225.0,73.0,2042.0,465.0,4598.0,24.0,277.0,15644.0,691.0,15053.0,23531408.0,5513718.0
2023-05-22 11:00:00,12833.0,7485.0,1201.0,,18754.0,427644.0,12813.0,25739.0,76.0,2071.0,481.0,4632.0,25.0,274.0,15879.0,728.0,15288.0,23812377.0,5598855.0
2023-05-22 11:10:00,13133.0,7624.0,1221.0,,19111.0,438232.0,13019.0,26217.0,72.0,2065.0,496.0,4703.0,25.0,281.0,16168.0,730.0,15555.0,24152240.0,5725962.0
2023-05-22 11:20:00,13446.0,7719.0,1226.0,,19402.0,447633.0,13230.0,26773.0,71.0,2071.0,506.0,4759.0,25.0,277.0,16431.0,723.0,15792.0,24486830.0,5854602.0
2023-05-22 11:30:00,13740.0,7884.0,1244.0,,19704.0,458645.0,13591.0,27491.0,76.0,2092.0,516.0,4761.0,24.0,275.0,16759.0,757.0,16120.0,24785831.0,5967477.0
2023-05-22 11:40:00,14082.0,7986.0,1263.0,,20051.0,463542.0,13830.0,28131.0,80.0,2162.0,521.0,4798.0,23.0,267.0,17148.0,766.0,16515.0,25153270.0,6119129.0
2023-05-22 11:50:00,14356.0,8164.0,1286.0,,20477.0,479293.0,14166.0,28892.0,84.0,2203.0,531.0,4851.0,23.0,276.0,17335.0,779.0,16867.0,25549129.0,6284970.0
2023-05-22 12:00:00,14675.0,8322.0,1289.0,,20828.0,493168.0,14364.0,29550.0,81.0,2191.0,522.0,4959.0,21.0,293.0,17618.0,778.0,17091.0,25864310.0,6366612.0
2023-05-22 12:10:00,14972.0,8459.0,1307.0,,21224.0,505848.0,14609.0,30197.0,90.0,2234.0,518.0,5065.0,22.0,303.0,17866.0,791.0,17394.0,26263027.0,6568964.0
2023-05-22 12:20:00,15357.0,8618.0,1319.0,,21595.0,519366.0,14897.0,30855.0,92.0,2293.0,520.0,5211.0,21.0,299.0,18261.0,800.0,17737.0,26671909.0,6748545.0
2023-05-22 12:30:00,15589.0,8748.0,1327.0,,21941.0,531299.0,15109.0,31425.0,89.0,2346.0,524.0,5352.0,20.0,306.0,18548.0,795.0,18125.0,27028305.0,6907760.0
2023-05-22 12:40:00,15984.0,8914.0,1362.0,,22405.0,544172.0,15408.0,32155.0,98.0,2394.0,538.0,5506.0,19.0,322.0,18962.0,812.0,18480.0,27412859.0,7080903.0
2023-05-22 12:50:00,16334.0,9102.0,1385.0,,22885.0,555949.0,15687.0,32901.0,112.0,2452.0,536.0,5633.0,19.0,322.0,19280.0,817.0,18818.0,27790514.0,7249893.0
2023-05-22 13:00:00,16637.0,9313.0,1410.0,,23269.0,567158.0,15885.0,33614.0,115.0,2470.0,518.0,5755.0,20.0,334.0,19654.0,824.0,19145.0,28128283.0,7398112.0
2023-05-22 13:10:00,17028.0,9458.0,1436.0,,23636.0,579444.0,16157.0,34264.0,116.0,2485.0,527.0,5912.0,8.0,329.0,19925.0,822.0,19456.0,28459768.0,7548801.0
2023-05-22 13:20:00,17377.0,9613.0,1470.0,,24052.0,589397.0,16423.0,35044.0,119.0,2532.0,539.0,6033.0,3.0,336.0,20271.0,833.0,19840.0,28766601.0,7687618.0
2023-05-22 13:30:00,17715.0,9815.0,1482.0,,24520.0,598824.0,16617.0,35668.0,116.0,2607.0,538.0,6187.0,2.0,334.0,20544.0,833.0,20227.0,29067988.0,7827034.0
2023-05-22 13:40:00,18098.0,9954.0,1518.0,,24941.0,606761.0,16878.0,36353.0,119.0,2687.0,557.0,6330.0,2.0,342.0,20907.0,836.0,20481.0,28964551.0,7616154.0
2023-05-22 13:50:00,18471.0,10100.0,1524.0,,25289.0,610811.0,17053.0,36903.0,118.0,2757.0,557.0,6495.0,2.0,331.0,21260.0,838.0,20864.0,29072707.0,7691777.0
2023-05-22 14:00:00,18681.0,10248.0,1537.0,,25639.0,615154.0,17237.0,37378.0,115.0,2788.0,559.0,6591.0,1.0,341.0,21463.0,855.0,21103.0,29208924.0,7729238.0
2023-05-22 14:10:00,18946.0,10379.0,1570.0,,25787.0,622913.0,17470.0,37747.0,124.0,2866.0,570.0,6754.0,1.0,353.0,21674.0,877.0,21393.0,29325140.0,7766514.0
2023-05-22 14:20:00,19168.0,10509.0,1585.0,,26034.0,629893.0,17675.0,38317.0,120.0,2866.0,576.0,6925.0,1.0,375.0,21864.0,891.0,21608.0,29396200.0,7779763.0
2023-05-22 14:30:00,19386.0,10627.0,1617.0,,26332.0,630217.0,17824.0,38631.0,117.0,2887.0,587.0,7173.0,1.0,368.0,22020.0,920.0,21873.0,29388672.0,7757559.0
2023-05-22 14:40:00,19605.0,10745.0,1627.0,,26584.0,631620.0,17900.0,38852.0,112.0,2937.0,596.0,7400.0,1.0,375.0,22025.0,923.0,22117.0,29330632.0,7720629.0
2023-05-22 14:50:00,19664.0,10845.0,1634.0,,26819.0,631632.0,18015.0,39287.0,114.0,2981.0,599.0,7590.0,1.0,399.0,22065.0,912.0,22226.0,29231507.0,7649830.0
2023-05-22 15:00:00,19686.0,10972.0,1633.0,,26940.0,630320.0,18199.0,39421.0,107.0,3035.0,612.0,7672.0,1.0,417.0,22052.0,925.0,22406.0,29044040.0,7537356.0
2023-05-22 15:10:00,19667.0,11014.0,1651.0,,26864.0,628588.0,18262.0,39079.0,109.0,3093.0,620.0,7900.0,1.0,407.0,21706.0,942.0,22399.0,28726781.0,7413371.0
2023-05-22 15:20:00,19585.0,11066.0,1661.0,,26904.0,626092.0,18268.0,39087.0,115.0,3157.0,635.0,8112.0,1.0,410.0,21614.0,948.0,22420.0,28517951.0,7313083.0
2023-05-22 15:30:00,19655.0,11198.0,1680.0,,26912.0,622898.0,18403.0,38974.0,119.0,3203.0,624.0,8329.0,1.0,399.0,21593.0,956.0,22409.0,28294702.0,7212273.0
2023-05-22 15:40:00,19404.0,11297.0,1692.0,,26916.0,617502.0,18507.0,38947.0,121.0,3244.0,647.0,8542.0,1.0,403.0,21299.0,959.0,22455.0,28019964.0,7103122.0
2023-05-22 15:50:00,19246.0,11361.0,1720.0,,27054.0,612197.0,18559.0,38886.0,124.0,3264.0,643.0,8713.0,1.0,401.0,21151.0,1013.0,22565.0,27776383.0,6991826.0
2023-05-22 16:00:00,19163.0,11490.0,1753.0,,27091.0,605761.0,18597.0,38793.0,111.0,3305.0,641.0,8894.0,1.0,410.0,20964.0,1008.0,22605.0,27566581.0,6890601.0
2023-05-22 16:10:00,18915.0,11563.0,1763.0,,26957.0,597574.0,18566.0,38486.0,108.0,3359.0,647.0,9139.0,1.0,415.0,20646.0,1052.0,22637.0,27266727.0,6778670.0
2023-05-22 16:20:00,18860.0,11596.0,1792.0,,27048.0,591853.0,18607.0,38421.0,103.0,3369.0,636.0,9388.0,1.0,416.0,20452.0,1055.0,22590.0,27082384.0,6709911.0
2023-05-22 16:30:00,18765.0,11775.0,1827.0,,27099.0,586665.0,18699.0,38362.0,109.0,3388.0,644.0,9730.0,1.0,423.0,20382.0,1080.0,22773.0,26910708.0,6647555.0
2023-05-22 16:40:00,18793.0,11821.0,1863.0,,27087.0,581316.0,18916.0,38185.0,110.0,3481.0,657.0,10034.0,1.0,419.0,20143.0,1106.0,22931.0,26769507.0,6601030.0
2023-05-22 16:50:00,18737.0,11940.0,1889.0,,27057.0,577134.0,18985.0,38138.0,114.0,3612.0,658.0,10370.0,1.0,431.0,20065.0,1152.0,23108.0,26676783.0,6574815.0
2023-05-22 17:00:00,18646.0,12081.0,1898.0,,27062.0,572849.0,19224.0,38247.0,113.0,3605.0,668.0,10509.0,1.0,444.0,19946.0,1183.0,23141.0,26597740.0,6546278.0
2023-05-22 17:10:00,18662.0,12200.0,1936.0,,27085.0,569008.0,19403.0,38255.0,106.0,3647.0,671.0,10786.0,1.0,448.0,19881.0,1206.0,23227.0,26509058.0,6513117.0
2023-05-22 17:20:00,18906.0,12378.0,1972.0,,27193.0,565741.0,19610.0,38270.0,112.0,3655.0,679.0,10985.0,1.0,461.0,19826.0,1236.0,23351.0,26439949.0,6492720.0
2023-05-22 17:30:00,19061.0,12475.0,2022.0,,27331.0,562810.0,19739.0,38455.0,129.0,3754.0,687.0,11259.0,1.0,455.0,19909.0,1281.0,23483.0,26385962.0,6488928.0
2023-05-22 17:40:00,19331.0,12612.0,2060.0,,27541.0,560486.0,19970.0,38589.0,139.0,3830.0,687.0,11466.0,1.0,461.0,19979.0,1316.0,23698.0,26377299.0,6500042.0
2023-05-22 17:50:00,19347.0,12749.0,2081.0,,27545.0,558497.0,20041.0,38864.0,163.0,3889.0,691.0,11700.0,1.0,461.0,19976.0,1356.0,23761.0,26325257.0,6501870.0
2023-05-22 18:00:00,19417.0,12775.0,2107.0,,27806.0,555875.0,20193.0,38957.0,180.0,3980.0,689.0,11914.0,1.0,472.0,20147.0,1371.0,24040.0,26342828.0,6556147.0
2023-05-22 18:10:00,19572.0,12976.0,2131.0,,28029.0,552528.0,20448.0,38915.0,190.0,4036.0,724.0,12128.0,1.0,457.0,20217.0,1365.0,24220.0,26436794.0,6689813.0
2023-05-22 18:20:00,19738.0,13067.0,2151.0,,28152.0,550828.0,20663.0,38883.0,206.0,4117.0,736.0,12373.0,1.0,448.0,20352.0,1369.0,24425.0,26531982.0,6823251.0
2023-05-22 18:30:00,20076.0,13195.0,2165.0,,28251.0,549127.0,20796.0,38940.0,235.0,4160.0,741.0,12641.0,1.0,460.0,20463.0,1359.0,24648.0,26536107.0,6857401.0
2023-05-22 18:40:00,20395.0,13353.0,2202.0,,28519.0,547268.0,21017.0,38919.0,255.0,4234.0,744.0,12968.0,1.0,466.0,20608.0,1388.0,24902.0,26496375.0,6871814.0
2023-05-22 18:50:00,20632.0,13469.0,2207.0,,28736.0,545195.0,21194.0,38953.0,280.0,4319.0,756.0,13133.0,1.0,468.0,20763.0,1401.0,25036.0,26448233.0,6872346.0
2023-05-22 19:00:00,20804.0,13563.0,2233.0,,28786.0,541675.0,21302.0,38763.0,307.0,4396.0,765.0,13388.0,1.0,451.0,20790.0,1455.0,25319.0,26373926.0,6860827.0
2023-05-22 19:10:00,21016.0,13607.0,2261.0,,28875.0,537004.0,21297.0,38375.0,327.0,4420.0,765.0,13673.0,1.0,443.0,20843.0,1460.0,25481.0,25932286.0,6537125.0
2023-05-22 19:20:00,21154.0,13692.0,2294.0,,28889.0,530597.0,21315.0,38045.0,349.0,4405.0,770.0,13905.0,1.0,447.0,20872.0,1453.0,25580.0,25685456.0,6480181.0
2023-05-22 19:30:00,21283.0,13677.0,2304.0,,28930.0,522104.0,21367.0,37438.0,359.0,4438.0,777.0,14176.0,1.0,444.0,20895.0,1466.0,25611.0,25560052.0,6448857.0
2023-05-22 19:40:00,21360.0,13649.0,2310.0,,28868.0,517226.0,21362.0,36771.0,375.0,4442.0,767.0,14356.0,1.0,449.0,20913.0,1483.0,25558.0,25399981.0,6404606.0
2023-05-22 19:50:00,21314.0,13623.0,2296.0,,28809.0,511941.0,21207.0,36195.0,384.0,4411.0,746.0,14388.0,1.0,449.0,20838.0,1510.0,25522.0,25215491.0,6345295.0
2023-05-22 20:00:00,21075.0,13633.0,2283.0,,28723.0,504502.0,21145.0,35701.0,398.0,4355.0,746.0,14414.0,1.0,447.0,20704.0,1484.0,25512.0,24978755.0,6267436.0
2023-05-22 20:10:00,20968.0,13444.0,2279.0,,28365.0,496728.0,20847.0,34795.0,408.0,4268.0,744.0,14488.0,1.0,431.0,20520.0,1481.0,25187.0,24661221.0,6164456.0
2023-05-22 20:20:00,20864.0,13291.0,2285.0,,28150.0,487178.0,20624.0,33981.0,424.0,4180.0,738.0,14556.0,1.0,414.0,20280.0,1466.0,24850.0,24337714.0,6059012.0
2023-05-22 20:30:00,20735.0,13234.0,2255.0,,27787.0,476249.0,20328.0,33237.0,425.0,4118.0,737.0,14603.0,1.0,421.0,20013.0,1462.0,24467.0,24060888.0,5968470.0
2023-05-22 20:40:00,20449.0,13015.0,2228.0,,27435.0,464353.0,20015.0,32324.0,423.0,4047.0,731.0,14692.0,1.0,407.0,19765.0,1415.0,24083.0,23717517.0,5856385.0
2023-05-22 20:50:00,20064.0,12783.0,2209.0,,27040.0,452838.0,19641.0,31418.0,429.0,4005.0,722.0,14693.0,1.0,407.0,19576.0,1385.0,23755.0,23396810.0,5750521.0
2023-05-22 21:00:00,19630.0,12521.0,2191.0,,26424.0,439773.0,19348.0,30669.0,421.0,3887.0,697.0,14642.0,1.0,403.0,19352.0,1353.0,23244.0,23059735.0,5631111.0
2023-05-22 21:10:00,19207.0,12251.0,2160.0,,25866.0,426785.0,18913.0,29564.0,423.0,3769.0,686.0,14595.0,1.0,383.0,18950.0,1309.0,22679.0,22687896.0,5509370.0
2023-05-22 21:20:00,18742.0,11875.0,2151.0,,25243.0,414885.0,18437.0,28714.0,424.0,3695.0,674.0,14541.0,1.0,381.0,18654.0,1248.0,22106.0,22330569.0,5385873.0
2023-05-22 21:30:00,18183.0,11680.0,2129.0,,24827.0,402870.0,17980.0,27843.0,419.0,3556.0,665.0,14485.0,1.0,384.0,18281.0,1196.0,21557.0,22027913.0,5279544.0
2023-05-22 21:40:00,17626.0,11459.0,2095.0,,24214.0,391400.0,17455.0,27017.0,409.0,3424.0,650.0,14400.0,1.0,379.0,17954.0,1151.0,20940.0,21734390.0,5175437.0
2023-05-22 21:50:00,17281.0,11199.0,2071.0,,23577.0,379637.0,16862.0,26236.0,394.0,3314.0,641.0,14339.0,1.0,370.0,17652.0,1120.0,20378.0,21435936.0,5070380.0
2023-05-22 22:00:00,16888.0,11013.0,2039.0,,22993.0,368385.0,16329.0,25469.0,397.0,3103.0,635.0,14320.0,1.0,371.0,17366.0,1075.0,19859.0,21181855.0,4974666.0
2023-05-22 22:10:00,16465.0,10712.0,2009.0,,22495.0,357988.0,15744.0,24548.0,415.0,2985.0,627.0,14277.0,1.0,361.0,17019.0,1048.0,19218.0,20885668.0,4867147.0
2023-05-22 22:20:00,16064.0,10511.0,2021.0,,21837.0,347646.0,15195.0,23996.0,418.0,2903.0,610.0,14195.0,1.0,349.0,16596.0,1014.0,18630.0,20641770.0,4775414.0
2023-05-22 22:30:00,15650.0,10248.0,2018.0,,21270.0,337998.0,14815.0,23381.0,419.0,2779.0,609.0,14166.0,1.0,344.0,16291.0,969.0,18040.0,20415005.0,4690972.0
2023-05-22 22:40:00,15314.0,10008.0,2000.0,,20871.0,329304.0,14365.0,22787.0,422.0,2711.0,615.0,14108.0,1.0,351.0,16016.0,958.0,17659.0,20228437.0,4626791.0
2023-05-22 22:50:00,15112.0,9813.0,1997.0,,20519.0,321696.0,13973.0,22244.0,420.0,2582.0,611.0,14111.0,1.0,351.0,15825.0,947.0,17174.0,20082194.0,4575089.0
2023-05-22 23:00:00,14899.0,9667.0,1976.0,,20109.0,314193.0,13572.0,21803.0,403.0,2493.0,604.0,14169.0,1.0,350.0,15642.0,922.0,16853.0,19893047.0,4509159.0
2023-05-22 23:10:00,14698.0,9567.0,1963.0,,19747.0,307210.0,13186.0,21200.0,395.0,2384.0,599.0,14231.0,1.0,349.0,15431.0,904.0,16455.0,19790835.0,4465799.0
2023-05-22 23:20:00,14545.0,9367.0,1967.0,,19396.0,301955.0,12793.0,20893.0,397.0,2287.0,595.0,14306.0,1.0,344.0,15228.0,896.0,16156.0,19684963.0,4430514.0
2023-05-22 23:30:00,14540.0,9303.0,1969.0,,19027.0,296219.0,12548.0,20724.0,391.0,2182.0,589.0,14511.0,1.0,350.0,15100.0,888.0,15950.0,19606458.0,4402367.0
2023-05-22 23:40:00,14506.0,9308.0,1977.0,,18793.0,291229.0,12320.0,20550.0,385.0,2156.0,586.0,14727.0,1.0,342.0,14953.0,864.0,15770.0,19552917.0,4381271.0
2023-05-22 23:50:00,14468.0,9202.0,1984.0,,18697.0,273888.0,12159.0,20320.0,391.0,2077.0,579.0,14904.0,1.0,339.0,14957.0,853.0,15699.0,19515308.0,4356013.0
2023-05-23 00:00:00,14539.0,9183.0,1993.0,,18527.0,270218.0,11980.0,20025.0,394.0,2065.0,584.0,15054.0,1.0,348.0,14993.0,839.0,15608.0,19575525.0,4394792.0
2023-05-23 00:10:00,14553.0,9141.0,1990.0,,18284.0,266488.0,11794.0,19793.0,397.0,2032.0,587.0,15237.0,1.0,351.0,14984.0,830.0,15505.0,19700440.0,4512579.0
2023-05-23 00:20:00,14506.0,9122.0,2011.0,,18149.0,265068.0,11696.0,19630.0,395.0,2015.0,583.0,15311.0,1.0,354.0,15068.0,827.0,15393.0,19855434.0,4643836.0
2023-05-23 00:30:00,14564.0,9130.0,2038.0,,18016.0,263823.0,11581.0,19488.0,398.0,1998.0,584.0,15500.0,1.0,362.0,15147.0,809.0,15368.0,19937369.0,4675496.0
