DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 200224(hhmmss KST),SID MEIER CIVILIZATION V,7,50093,30,1467920,"{""ru"":3,""en"":2,""nl"":1,""ko"":1}","['d0ntkillme', 'nolizver', 'zima_237', 'rodv1k', 'felixdeaap', 'no4rs', 'tfcsur22']","['D0ntKillMe', 'Nolizver', 'zima_237', 'rodv1k', 'felixdeaap', 'no4rs', 'tfcsur22']","['English', 'dutch', 'english', 'Русский']"
23-06-01 200424(hhmmss KST),SID MEIER CIVILIZATION V,7,50382,22,1457780,"{""ru"":3,""en"":2,""nl"":1,""ko"":1}","['zima_237', 'nolizver', 'd0ntkillme', 'rodv1k', 'felixdeaap', 'no4rs', 'tfcsur22']","['zima_237', 'Nolizver', 'D0ntKillMe', 'rodv1k', 'felixdeaap', 'no4rs', 'tfcsur22']","['English', 'dutch', 'english', 'Русский']"
23-06-01 201926(hhmmss KST),SID MEIER CIVILIZATION V,7,51612,24,1501929,"{""ru"":3,""en"":2,""nl"":1,""ko"":1}","['d0ntkillme', 'zima_237', 'nolizver', 'felixdeaap', 'no4rs', 'rodv1k', 'tfcsur22']","['D0ntKillMe', 'zima_237', 'Nolizver', 'felixdeaap', 'no4rs', 'rodv1k', 'tfcsur22']","['English', 'dutch', 'english', 'Русский']"
23-06-01 202129(hhmmss KST),SID MEIER CIVILIZATION V,6,51873,24,1537116,"{""ru"":3,""en"":2,""nl"":1}","['d0ntkillme', 'zima_237', 'nolizver', 'felixdeaap', 'no4rs', 'rodv1k']","['D0ntKillMe', 'zima_237', 'Nolizver', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'dutch', 'english', 'Русский']"
23-06-01 203636(hhmmss KST),SID MEIER CIVILIZATION V,7,53211,24,1574082,"{""ru"":3,""en"":3,""nl"":1}","['nolizver', 'zima_237', 'd0ntkillme', 'kilu8', 'felixdeaap', 'no4rs', 'rodv1k']","['Nolizver', 'zima_237', 'D0ntKillMe', 'kilu8', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'dutch', 'english', 'falloutboy', 'philosophy', 'Русский']"
23-06-01 203848(hhmmss KST),SID MEIER CIVILIZATION V,8,53631,22,1597775,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'zima_237', 'kilu8', 'kyramasulive', 'd0ntkillme', 'felixdeaap', 'no4rs', 'rodv1k']","['Nolizver', 'zima_237', 'kilu8', 'KyramasuLive', 'D0ntKillMe', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 205352(hhmmss KST),SID MEIER CIVILIZATION V,8,55260,27,1678240,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'zima_237', 'd0ntkillme', 'kilu8', 'kyramasulive', 'felixdeaap', 'no4rs', 'rodv1k']","['Nolizver', 'zima_237', 'D0ntKillMe', 'kilu8', 'KyramasuLive', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 205609(hhmmss KST),SID MEIER CIVILIZATION V,8,55367,27,1681106,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'kilu8', 'd0ntkillme', 'kyramasulive', 'zima_237', 'felixdeaap', 'no4rs', 'rodv1k']","['Nolizver', 'kilu8', 'D0ntKillMe', 'KyramasuLive', 'zima_237', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 210522(hhmmss KST),SID MEIER CIVILIZATION V,8,57650,29,1690181,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'kilu8', 'd0ntkillme', 'felixdeaap', 'kyramasulive', 'zima_237', 'no4rs', 'rodv1k']","['Nolizver', 'kilu8', 'D0ntKillMe', 'felixdeaap', 'KyramasuLive', 'zima_237', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 211108(hhmmss KST),SID MEIER CIVILIZATION V,8,58727,24,1754375,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'zima_237', 'kyramasulive', 'kilu8', 'd0ntkillme', 'felixdeaap', 'no4rs', 'rodv1k']","['Nolizver', 'zima_237', 'KyramasuLive', 'kilu8', 'D0ntKillMe', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 211331(hhmmss KST),SID MEIER CIVILIZATION V,7,59242,19,1769612,"{""ru"":3,""en"":3,""nl"":1}","['nolizver', 'kilu8', 'kyramasulive', 'd0ntkillme', 'felixdeaap', 'no4rs', 'rodv1k']","['Nolizver', 'kilu8', 'KyramasuLive', 'D0ntKillMe', 'felixdeaap', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 212831(hhmmss KST),SID MEIER CIVILIZATION V,7,61703,20,1847261,"{""ru"":3,""en"":3,""nl"":1}","['nolizver', 'felixdeaap', 'kyramasulive', 'zima_237', 'd0ntkillme', 'no4rs', 'rodv1k']","['Nolizver', 'felixdeaap', 'KyramasuLive', 'zima_237', 'D0ntKillMe', 'no4rs', 'rodv1k']","['English', 'StreamAvatars', 'chilled', 'dutch', 'english', 'floatinghead', 'Русский']"
23-06-01 213057(hhmmss KST),SID MEIER CIVILIZATION V,8,62166,24,1844831,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'kilu8', 'd0ntkillme', 'felixdeaap', 'kyramasulive', 'zima_237', 'no4rs', 'rodv1k']","['Nolizver', 'kilu8', 'D0ntKillMe', 'felixdeaap', 'KyramasuLive', 'zima_237', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 214643(hhmmss KST),SID MEIER CIVILIZATION V,7,64528,23,1909852,"{""ru"":3,""en"":3,""nl"":1}","['nolizver', 'felixdeaap', 'kilu8', 'zima_237', 'd0ntkillme', 'kyramasulive', 'rodv1k']","['Nolizver', 'felixdeaap', 'kilu8', 'zima_237', 'D0ntKillMe', 'KyramasuLive', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 214946(hhmmss KST),SID MEIER CIVILIZATION V,8,65025,25,1932127,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'felixdeaap', 'kilu8', 'no4rs', 'd0ntkillme', 'kyramasulive', 'zima_237', 'rodv1k']","['Nolizver', 'felixdeaap', 'kilu8', 'no4rs', 'D0ntKillMe', 'KyramasuLive', 'zima_237', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 220444(hhmmss KST),SID MEIER CIVILIZATION V,8,68224,24,1957399,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'zima_237', 'felixdeaap', 'kilu8', 'no4rs', 'kyramasulive', 'rodv1k', 'd0ntkillme']","['Nolizver', 'zima_237', 'felixdeaap', 'kilu8', 'no4rs', 'KyramasuLive', 'rodv1k', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 220751(hhmmss KST),SID MEIER CIVILIZATION V,7,68793,21,1953903,"{""ru"":3,""en"":3,""nl"":1}","['nolizver', 'zima_237', 'felixdeaap', 'kilu8', 'kyramasulive', 'rodv1k', 'd0ntkillme']","['Nolizver', 'zima_237', 'felixdeaap', 'kilu8', 'KyramasuLive', 'rodv1k', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 222249(hhmmss KST),SID MEIER CIVILIZATION V,8,71271,26,2025710,"{""en"":4,""ru"":3,""nl"":1}","['nolizver', 'felixdeaap', 'zima_237', 'kilu8', 'kyramasulive', 'no4rs', 'rodv1k', 'd0ntkillme']","['Nolizver', 'felixdeaap', 'zima_237', 'kilu8', 'KyramasuLive', 'no4rs', 'rodv1k', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 222548(hhmmss KST),SID MEIER CIVILIZATION V,7,71622,24,2037116,"{""en"":4,""ru"":2,""nl"":1}","['nolizver', 'felixdeaap', 'zima_237', 'kilu8', 'kyramasulive', 'no4rs', 'd0ntkillme']","['Nolizver', 'felixdeaap', 'zima_237', 'kilu8', 'KyramasuLive', 'no4rs', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 224105(hhmmss KST),SID MEIER CIVILIZATION V,7,74641,35,2105707,"{""en"":4,""ru"":2,""nl"":1}","['nolizver', 'zima_237', 'felixdeaap', 'kyramasulive', 'kilu8', 'no4rs', 'rodv1k']","['Nolizver', 'zima_237', 'felixdeaap', 'KyramasuLive', 'kilu8', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 224431(hhmmss KST),SID MEIER CIVILIZATION V,7,74440,29,2123614,"{""en"":4,""ru"":2,""nl"":1}","['nolizver', 'felixdeaap', 'kyramasulive', 'kilu8', 'zima_237', 'no4rs', 'rodv1k']","['Nolizver', 'felixdeaap', 'KyramasuLive', 'kilu8', 'zima_237', 'no4rs', 'rodv1k']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 225923(hhmmss KST),SID MEIER CIVILIZATION V,8,76594,26,2154677,"{""en"":4,""ru"":3,""nl"":1}","['kyramasulive', 'nolizver', 'felixdeaap', 'kilu8', 'zima_237', 'rodv1k', 'no4rs', 'd0ntkillme']","['KyramasuLive', 'Nolizver', 'felixdeaap', 'kilu8', 'zima_237', 'rodv1k', 'no4rs', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 230259(hhmmss KST),SID MEIER CIVILIZATION V,7,77753,31,2173622,"{""en"":3,""ru"":3,""nl"":1}","['felixdeaap', 'kyramasulive', 'nolizver', 'rodv1k', 'kilu8', 'no4rs', 'd0ntkillme']","['felixdeaap', 'KyramasuLive', 'Nolizver', 'rodv1k', 'kilu8', 'no4rs', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'Русский']"
23-06-01 231759(hhmmss KST),SID MEIER CIVILIZATION V,9,79534,36,2196992,"{""en"":5,""ru"":3,""nl"":1}","['nolizver', 'felixdeaap', 'kyramasulive', 'zima_237', 'rodv1k', 'wildething247', 'kilu8', 'no4rs', 'd0ntkillme']","['Nolizver', 'felixdeaap', 'KyramasuLive', 'zima_237', 'rodv1k', 'wildething247', 'kilu8', 'no4rs', 'D0ntKillMe']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'yyyyyyyyaaaaaaaaa', 'Русский']"
23-06-01 232124(hhmmss KST),SID MEIER CIVILIZATION V,8,79494,33,2236514,"{""en"":5,""ru"":2,""nl"":1}","['nolizver', 'felixdeaap', 'kyramasulive', 'rodv1k', 'wildething247', 'kilu8', 'zima_237', 'no4rs']","['Nolizver', 'felixdeaap', 'KyramasuLive', 'rodv1k', 'wildething247', 'kilu8', 'zima_237', 'no4rs']","['English', 'Permadeath', 'StreamAvatars', 'chilled', 'dutch', 'english', 'falloutboy', 'floatinghead', 'philosophy', 'yyyyyyyyaaaaaaaaa', 'Русский']"
23-06-01 233632(hhmmss KST),SID MEIER CIVILIZATION V,10,81712,29,2283621,"{""ru"":5,""en"":4,""nl"":1}","['nolizver', 'felixdeaap', 'zima_237', 'wildething247', 'rodv1k', 'pashok_civ', 'no4rs', 'nexus_civ', 'd0ntkillme', 'snigelkatten']","['Nolizver', 'felixdeaap', 'zima_237', 'wildething247', 'rodv1k', 'pashok_civ', 'no4rs', 'nexus_civ', 'D0ntKillMe', 'snigelkatten']","['English', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Русский']"
23-06-01 234005(hhmmss KST),SID MEIER CIVILIZATION V,11,81796,31,2285699,"{""ru"":6,""en"":4,""nl"":1}","['nolizver', 'felixdeaap', 'zima_237', 'rodv1k', 'wildething247', 'nexus_civ', 'pashok_civ', 'no4rs', 'd0ntkillme', 'civ_freedom', 'snigelkatten']","['Nolizver', 'felixdeaap', 'zima_237', 'rodv1k', 'wildething247', 'nexus_civ', 'pashok_civ', 'no4rs', 'D0ntKillMe', 'civ_freedom', 'snigelkatten']","['English', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Русский']"
23-06-01 235506(hhmmss KST),SID MEIER CIVILIZATION V,14,82641,58,2356227,"{""ru"":8,""en"":4,""nl"":1,""es"":1}","['siriusgame', 'nolizver', 'felixdeaap', 'alons90', 'zima_237', 'nexus_civ', 'pashok_civ', 'wildething247', 'capitanyak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k', 'd0ntkillme']","['siriusgame', 'Nolizver', 'felixdeaap', 'Alons90', 'zima_237', 'nexus_civ', 'pashok_civ', 'wildething247', 'CapitanYak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k', 'D0ntKillMe']","['English', 'Español', 'Inglés', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Русский']"
23-06-01 235840(hhmmss KST),SID MEIER CIVILIZATION V,12,83105,81,2357763,"{""ru"":6,""en"":4,""nl"":1,""es"":1}","['siriusgame', 'nolizver', 'felixdeaap', 'alons90', 'zima_237', 'nexus_civ', 'pashok_civ', 'capitanyak3', 'wildething247', 'no4rs', 'snigelkatten', 'rodv1k']","['siriusgame', 'Nolizver', 'felixdeaap', 'Alons90', 'zima_237', 'nexus_civ', 'pashok_civ', 'CapitanYak3', 'wildething247', 'no4rs', 'snigelkatten', 'rodv1k']","['English', 'Español', 'Inglés', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Русский']"
23-06-02 001349(hhmmss KST),SID MEIER CIVILIZATION V,17,84227,115,2401855,"{""ru"":11,""en"":4,""nl"":1,""es"":1}","['siriusgame', 'alons90', 'felixdeaap', '12gram', 'octavianus_augustus', 'nolizver', 'art878', 'wildething247', 'zima_237', 'nexus_civ', 'd0ntkillme', 'pashok_civ', 'capitanyak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k']","['siriusgame', 'Alons90', 'felixdeaap', '12gram', 'Octavianus_Augustus', 'Nolizver', 'Art878', 'wildething247', 'zima_237', 'nexus_civ', 'D0ntKillMe', 'pashok_civ', 'CapitanYak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k']","['Civa', 'Civilization', 'English', 'Español', 'Inglés', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Русский', 'Цива']"
23-06-02 001726(hhmmss KST),SID MEIER CIVILIZATION V,17,84145,176,2441128,"{""ru"":11,""en"":4,""nl"":1,""es"":1}","['12gram', 'siriusgame', 'felixdeaap', 'octavianus_augustus', 'alons90', 'art878', 'nolizver', 'zima_237', 'wildething247', 'nexus_civ', 'd0ntkillme', 'pashok_civ', 'capitanyak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k']","['12gram', 'siriusgame', 'felixdeaap', 'Octavianus_Augustus', 'Alons90', 'Art878', 'Nolizver', 'zima_237', 'wildething247', 'nexus_civ', 'D0ntKillMe', 'pashok_civ', 'CapitanYak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k']","['Civa', 'Civilization', 'English', 'Español', 'Inglés', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Русский', 'Цива']"
23-06-02 003221(hhmmss KST),SID MEIER CIVILIZATION V,19,85119,240,2530058,"{""ru"":13,""en"":5,""nl"":1}","['12gram', 'siriusgame', 'octavianus_augustus', 'art878', 'denchil_stream', 'felixdeaap', 'alons90', 'reddymisha', 'nolizver', 'wildething247', 'nexus_civ', 'frankthetank_nq', 'd0ntkillme', 'pashok_civ', 'zima_237', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k']","['12gram', 'siriusgame', 'Octavianus_Augustus', 'Art878', 'Denchil_Stream', 'felixdeaap', 'Alons90', 'ReddyMisha', 'Nolizver', 'wildething247', 'nexus_civ', 'Frankthetank_NQ', 'D0ntKillMe', 'pashok_civ', 'zima_237', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k']","['Civa', 'Civilization', 'English', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Гайд', 'Русский', 'Турнир', 'Цива', 'Цивилизация']"
23-06-02 003552(hhmmss KST),SID MEIER CIVILIZATION V,20,85577,255,2513745,"{""ru"":13,""en"":5,""nl"":1,""es"":1}","['12gram', 'siriusgame', 'art878', 'octavianus_augustus', 'frankthetank_nq', 'felixdeaap', 'alons90', 'denchil_stream', 'nolizver', 'nexus_civ', 'wildething247', 'reddymisha', 'zima_237', 'pashok_civ', 'capitanyak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k', 'd0ntkillme']","['12gram', 'siriusgame', 'Art878', 'Octavianus_Augustus', 'Frankthetank_NQ', 'felixdeaap', 'Alons90', 'Denchil_Stream', 'Nolizver', 'nexus_civ', 'wildething247', 'ReddyMisha', 'zima_237', 'pashok_civ', 'CapitanYak3', 'no4rs', 'civ_freedom', 'snigelkatten', 'rodv1k', 'D0ntKillMe']","['Civa', 'Civilization', 'English', 'Español', 'Inglés', 'dutch', 'english', 'yyyyyyyyaaaaaaaaa', 'Гайд', 'Русский', 'Турнир', 'Цива', 'Цивилизация']"
