DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 121138(hhmmss KST),Starship Troopers,2,119543,20,2435632,"{""en"":2}","['terkdude', 'baja42o']","['terkdude', 'baja42o']","['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 122706(hhmmss KST),Starship Troopers,3,116229,28,2372821,"{""en"":3}","['terkdude', 'docfoxworth', 'baja42o']","['terkdude', 'DocFoxworth', 'baja42o']","['Competitive', 'English', 'Metal', 'Vet', 'anime', 'cheeseballs', 'driver', 'drops', 'horror', 'hype', 'kpop', 'moba', 'playingwithviewers', 'playswithcommunity', 'spicy']"
23-06-02 123154(hhmmss KST),Starship Troopers,3,115854,29,2376169,"{""en"":3}","['terkdude', 'docfoxworth', 'baja42o']","['terkdude', 'DocFoxworth', 'baja42o']","['Competitive', 'English', 'Metal', 'Vet', 'anime', 'cheeseballs', 'driver', 'drops', 'horror', 'hype', 'kpop', 'moba', 'playingwithviewers', 'playswithcommunity', 'spicy']"
23-06-02 124625(hhmmss KST),Starship Troopers,3,113000,27,2317889,"{""en"":3}","['terkdude', 'baja42o', 'docfoxworth']","['terkdude', 'baja42o', 'DocFoxworth']","['Competitive', 'English', 'Metal', 'Vet', 'anime', 'cheeseballs', 'driver', 'drops', 'horror', 'hype', 'kpop', 'moba', 'playingwithviewers', 'playswithcommunity', 'spicy']"
23-06-02 125113(hhmmss KST),Starship Troopers,3,112111,27,2303844,"{""en"":3}","['terkdude', 'docfoxworth', 'baja42o']","['terkdude', 'DocFoxworth', 'baja42o']","['Competitive', 'English', 'Metal', 'Vet', 'anime', 'cheeseballs', 'driver', 'drops', 'horror', 'hype', 'kpop', 'moba', 'playingwithviewers', 'playswithcommunity', 'spicy']"
23-06-02 130538(hhmmss KST),Starship Troopers,2,109707,25,2251143,"{""en"":2}","['terkdude', 'docfoxworth']","['terkdude', 'DocFoxworth']","['Competitive', 'English', 'Metal', 'Vet', 'anime', 'cheeseballs', 'driver', 'drops', 'horror', 'hype', 'kpop', 'moba', 'playingwithviewers', 'playswithcommunity', 'spicy']"
23-06-02 131019(hhmmss KST),Starship Troopers,2,108418,26,2206004,"{""en"":2}","['terkdude', 'baja42o']","['terkdude', 'baja42o']","['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 132440(hhmmss KST),Starship Troopers,0,105406,0,2136130,{},[],[],[]
23-06-02 132948(hhmmss KST),Starship Troopers,1,103785,1,2112753,"{""en"":1}",['baja42o'],['baja42o'],['English']
23-06-02 134330(hhmmss KST),Starship Troopers,1,101012,2,2061706,"{""en"":1}",['baja42o'],['baja42o'],['English']
23-06-02 134836(hhmmss KST),Starship Troopers,1,100007,2,2037811,"{""en"":1}",['baja42o'],['baja42o'],['English']
23-06-02 140212(hhmmss KST),Starship Troopers,0,96398,0,1964677,{},[],[],[]
23-06-02 140713(hhmmss KST),Starship Troopers,0,94817,0,1962234,{},[],[],[]
23-06-02 142053(hhmmss KST),Starship Troopers,0,91596,0,1904324,{},[],[],[]
23-06-02 142541(hhmmss KST),Starship Troopers,0,90433,0,1890546,{},[],[],[]
23-06-02 143927(hhmmss KST),Starship Troopers,0,86880,0,1855313,{},[],[],[]
23-06-02 144428(hhmmss KST),Starship Troopers,0,85873,0,1840312,{},[],[],[]
23-06-02 145748(hhmmss KST),Starship Troopers,0,82891,0,1790497,{},[],[],[]
23-06-02 150251(hhmmss KST),Starship Troopers,0,81894,0,1780950,{},[],[],[]
23-06-02 151554(hhmmss KST),Starship Troopers,0,78870,0,1742822,{},[],[],[]
23-06-02 152053(hhmmss KST),Starship Troopers,0,77569,0,1724291,{},[],[],[]
23-06-02 153413(hhmmss KST),Starship Troopers,0,74360,0,1664837,{},[],[],[]
23-06-02 153852(hhmmss KST),Starship Troopers,0,73844,0,1646709,{},[],[],[]
23-06-02 155200(hhmmss KST),Starship Troopers,0,71220,0,1628476,{},[],[],[]
23-06-02 155640(hhmmss KST),Starship Troopers,0,70901,0,1626437,{},[],[],[]
23-06-02 160944(hhmmss KST),Starship Troopers,0,68550,0,1578482,{},[],[],[]
23-06-02 161417(hhmmss KST),Starship Troopers,0,67575,0,1577971,{},[],[],[]
23-06-02 162713(hhmmss KST),Starship Troopers,0,65566,0,1588605,{},[],[],[]
23-06-02 163144(hhmmss KST),Starship Troopers,0,65119,0,1589723,{},[],[],[]
23-06-02 164441(hhmmss KST),Starship Troopers,2,63509,1,1589096,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 164915(hhmmss KST),Starship Troopers,2,62646,1,1597017,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 170201(hhmmss KST),Starship Troopers,2,61662,1,1557551,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 170636(hhmmss KST),Starship Troopers,2,61403,1,1550304,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 171917(hhmmss KST),Starship Troopers,2,60212,1,1560921,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 172357(hhmmss KST),Starship Troopers,2,59782,1,1569673,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 173632(hhmmss KST),Starship Troopers,2,58885,2,1561325,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 174110(hhmmss KST),Starship Troopers,2,58618,2,1560894,"{""en"":2}","['arroganticeman', 'owietheboi']","['ArrogantIceman', 'owietheboi']","['English', 'Youtube']"
23-06-02 175342(hhmmss KST),Starship Troopers,1,57928,1,1574349,"{""en"":1}",['arroganticeman'],['ArrogantIceman'],"['English', 'Youtube']"
23-06-02 175819(hhmmss KST),Starship Troopers,2,57516,3,1589611,"{""en"":2}","['owietheboi', 'arroganticeman']","['owietheboi', 'ArrogantIceman']","['English', 'Youtube']"
23-06-02 181051(hhmmss KST),Starship Troopers,1,57366,2,1546834,"{""en"":1}",['owietheboi'],['owietheboi'],[]
23-06-02 181527(hhmmss KST),Starship Troopers,1,56798,2,1544352,"{""en"":1}",['owietheboi'],['owietheboi'],[]
23-06-02 182759(hhmmss KST),Starship Troopers,0,56208,0,1595873,{},[],[],[]
23-06-02 183242(hhmmss KST),Starship Troopers,0,56330,0,1618436,{},[],[],[]
23-06-02 184515(hhmmss KST),Starship Troopers,0,55735,0,1633649,{},[],[],[]
23-06-02 184948(hhmmss KST),Starship Troopers,0,55815,0,1625312,{},[],[],[]
23-06-02 190227(hhmmss KST),Starship Troopers,0,56049,0,1682076,{},[],[],[]
23-06-02 190656(hhmmss KST),Starship Troopers,0,56320,0,1664546,{},[],[],[]
23-06-02 191936(hhmmss KST),Starship Troopers,0,56294,0,1688280,{},[],[],[]
23-06-02 192403(hhmmss KST),Starship Troopers,0,56125,0,1694627,{},[],[],[]
23-06-02 193645(hhmmss KST),Starship Troopers,0,56748,0,1718074,{},[],[],[]
23-06-02 194113(hhmmss KST),Starship Troopers,0,56752,0,1745530,{},[],[],[]
23-06-02 195358(hhmmss KST),Starship Troopers,0,57516,0,1781826,{},[],[],[]
23-06-02 195827(hhmmss KST),Starship Troopers,0,58101,0,1797353,{},[],[],[]
23-06-02 201113(hhmmss KST),Starship Troopers,0,59219,0,1844184,{},[],[],[]
23-06-02 201546(hhmmss KST),Starship Troopers,0,60360,0,1850958,{},[],[],[]
23-06-02 202834(hhmmss KST),Starship Troopers,0,61240,0,1907823,{},[],[],[]
23-06-02 203306(hhmmss KST),Starship Troopers,0,61529,0,1924461,{},[],[],[]
23-06-02 204601(hhmmss KST),Starship Troopers,0,63183,0,1980936,{},[],[],[]
23-06-02 205035(hhmmss KST),Starship Troopers,0,63969,0,1999153,{},[],[],[]
23-06-02 210337(hhmmss KST),Starship Troopers,1,66813,1,2048290,"{""ru"":1}",['eltaren'],['Eltaren'],"['Русский', 'возможенюмор']"
23-06-02 210810(hhmmss KST),Starship Troopers,1,67096,2,2067960,"{""ru"":1}",['eltaren'],['Eltaren'],"['Русский', 'возможенюмор']"
23-06-02 212119(hhmmss KST),Starship Troopers,1,69339,1,2104341,"{""ru"":1}",['eltaren'],['Eltaren'],"['Русский', 'возможенюмор']"
23-06-02 212555(hhmmss KST),Starship Troopers,1,70464,1,2124295,"{""ru"":1}",['eltaren'],['Eltaren'],"['Русский', 'возможенюмор']"
23-06-02 213911(hhmmss KST),Starship Troopers,2,72951,1,2178065,"{""ru"":1,""pl"":1}","['eltaren', 'retrograniekujav']","['Eltaren', 'RetroGranieKujav']","['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu', 'Русский', 'возможенюмор']"
23-06-02 214350(hhmmss KST),Starship Troopers,2,74131,1,2144183,"{""ru"":1,""pl"":1}","['eltaren', 'retrograniekujav']","['Eltaren', 'RetroGranieKujav']","['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu', 'Русский', 'возможенюмор']"
