DateTime,Users,In-Game
2023-05-20 15:40:00,30953800.0,8914276.0
2023-05-20 15:50:00,30750838.0,8819020.0
2023-05-20 16:00:00,30520576.0,8693667.0
2023-05-20 16:10:00,30201476.0,8567242.0
2023-05-20 16:20:00,29965068.0,8478446.0
2023-05-20 16:30:00,29745855.0,8392562.0
2023-05-20 16:40:00,29509578.0,8310932.0
2023-05-20 16:50:00,29312710.0,8255492.0
2023-05-20 17:00:00,29101786.0,8178862.0
2023-05-20 17:10:00,28908343.0,8110004.0
2023-05-20 17:20:00,28739565.0,8054057.0
2023-05-20 17:30:00,28585936.0,7996112.0
2023-05-20 17:40:00,28442120.0,7937586.0
2023-05-20 17:50:00,28306380.0,7883490.0
2023-05-20 18:00:00,28176431.0,7826966.0
2023-05-20 18:10:00,28062106.0,7801739.0
2023-05-20 18:20:00,27959585.0,7783285.0
2023-05-20 18:30:00,27886457.0,7773910.0
2023-05-20 18:40:00,27788174.0,7759932.0
2023-05-20 18:50:00,27697291.0,7741469.0
2023-05-20 19:00:00,27586576.0,7723403.0
2023-05-20 19:10:00,27476081.0,7708306.0
2023-05-20 19:20:00,27365374.0,7682313.0
2023-05-20 19:30:00,27235823.0,7650948.0
2023-05-20 19:40:00,27115269.0,7620409.0
2023-05-20 19:50:00,26978336.0,7586652.0
2023-05-20 20:00:00,26826171.0,7536732.0
2023-05-20 20:10:00,26631917.0,7480578.0
2023-05-20 20:20:00,26414105.0,7434484.0
2023-05-20 20:30:00,26228040.0,7391402.0
2023-05-20 20:40:00,26014517.0,7334154.0
2023-05-20 20:50:00,25789561.0,7264024.0
2023-05-20 21:00:00,25528893.0,7164133.0
2023-05-20 21:10:00,25264501.0,7068743.0
2023-05-20 21:20:00,24973755.0,6966049.0
2023-05-20 21:30:00,24674804.0,6851476.0
2023-05-20 21:40:00,24396994.0,6745198.0
2023-05-20 21:50:00,24118639.0,6635972.0
2023-05-20 22:00:00,23845938.0,6522819.0
2023-05-20 22:10:00,23564138.0,6411335.0
