DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 230259(hhmmss KST),BATTLETECH,1,77753,9,2173622,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 231759(hhmmss KST),BATTLETECH,1,79534,15,2196992,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 232124(hhmmss KST),BATTLETECH,1,79494,4,2236514,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 233632(hhmmss KST),BATTLETECH,1,81712,6,2283621,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 234005(hhmmss KST),BATTLETECH,1,81796,6,2285699,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 235506(hhmmss KST),BATTLETECH,0,82641,0,2356227,{},[],[],[]
23-06-01 235840(hhmmss KST),BATTLETECH,0,83105,0,2357763,{},[],[],[]
23-06-02 001349(hhmmss KST),BATTLETECH,0,84227,0,2401855,{},[],[],[]
23-06-02 001726(hhmmss KST),BATTLETECH,0,84145,0,2441128,{},[],[],[]
23-06-02 003221(hhmmss KST),BATTLETECH,0,85119,0,2530058,{},[],[],[]
23-06-02 003552(hhmmss KST),BATTLETECH,0,85577,0,2513745,{},[],[],[]
23-06-02 005043(hhmmss KST),BATTLETECH,0,86399,0,2623547,{},[],[],[]
23-06-02 005409(hhmmss KST),BATTLETECH,0,86151,0,2626692,{},[],[],[]
23-06-02 010910(hhmmss KST),BATTLETECH,0,88900,0,2696575,{},[],[],[]
23-06-02 011237(hhmmss KST),BATTLETECH,0,89581,0,2725649,{},[],[],[]
23-06-02 012738(hhmmss KST),BATTLETECH,0,90612,0,2743028,{},[],[],[]
23-06-02 013110(hhmmss KST),BATTLETECH,0,90954,0,2786010,{},[],[],[]
23-06-02 014611(hhmmss KST),BATTLETECH,0,92074,0,2835307,{},[],[],[]
