DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 155200(hhmmss KST),AGE OF EMPIRES,1,71220,8,1628476,"{""ko"":1}",['aoerobot'],['aoerobot'],"['드롭활성화됨', '한국어']"
23-06-02 155640(hhmmss KST),AGE OF EMPIRES,0,70901,0,1626437,{},[],[],[]
23-06-02 160944(hhmmss KST),AGE OF EMPIRES,0,68550,0,1578482,{},[],[],[]
23-06-02 161417(hhmmss KST),AGE OF EMPIRES,0,67575,0,1577971,{},[],[],[]
23-06-02 162713(hhmmss KST),AGE OF EMPIRES,0,65566,0,1588605,{},[],[],[]
23-06-02 163144(hhmmss KST),AGE OF EMPIRES,0,65119,0,1589723,{},[],[],[]
23-06-02 164441(hhmmss KST),AGE OF EMPIRES,0,63509,0,1589096,{},[],[],[]
23-06-02 164915(hhmmss KST),AGE OF EMPIRES,0,62646,0,1597017,{},[],[],[]
23-06-02 170201(hhmmss KST),AGE OF EMPIRES,0,61662,0,1557551,{},[],[],[]
23-06-02 170636(hhmmss KST),AGE OF EMPIRES,0,61403,0,1550304,{},[],[],[]
23-06-02 171917(hhmmss KST),AGE OF EMPIRES,0,60212,0,1560921,{},[],[],[]
23-06-02 172357(hhmmss KST),AGE OF EMPIRES,0,59782,0,1569673,{},[],[],[]
23-06-02 173632(hhmmss KST),AGE OF EMPIRES,0,58885,0,1561325,{},[],[],[]
23-06-02 174110(hhmmss KST),AGE OF EMPIRES,0,58618,0,1560894,{},[],[],[]
23-06-02 175342(hhmmss KST),AGE OF EMPIRES,0,57928,0,1574349,{},[],[],[]
23-06-02 175819(hhmmss KST),AGE OF EMPIRES,0,57516,0,1589611,{},[],[],[]
23-06-02 181051(hhmmss KST),AGE OF EMPIRES,0,57366,0,1546834,{},[],[],[]
23-06-02 181527(hhmmss KST),AGE OF EMPIRES,0,56798,0,1544352,{},[],[],[]
23-06-02 182759(hhmmss KST),AGE OF EMPIRES,0,56208,0,1595873,{},[],[],[]
23-06-02 183242(hhmmss KST),AGE OF EMPIRES,0,56330,0,1618436,{},[],[],[]
23-06-02 184515(hhmmss KST),AGE OF EMPIRES,0,55735,0,1633649,{},[],[],[]
23-06-02 184948(hhmmss KST),AGE OF EMPIRES,0,55815,0,1625312,{},[],[],[]
23-06-02 190227(hhmmss KST),AGE OF EMPIRES,0,56049,0,1682076,{},[],[],[]
23-06-02 190656(hhmmss KST),AGE OF EMPIRES,0,56320,0,1664546,{},[],[],[]
23-06-02 191936(hhmmss KST),AGE OF EMPIRES,0,56294,0,1688280,{},[],[],[]
23-06-02 192403(hhmmss KST),AGE OF EMPIRES,0,56125,0,1694627,{},[],[],[]
23-06-02 193645(hhmmss KST),AGE OF EMPIRES,0,56748,0,1718074,{},[],[],[]
23-06-02 194113(hhmmss KST),AGE OF EMPIRES,0,56752,0,1745530,{},[],[],[]
23-06-02 195358(hhmmss KST),AGE OF EMPIRES,0,57516,0,1781826,{},[],[],[]
23-06-02 195827(hhmmss KST),AGE OF EMPIRES,0,58101,0,1797353,{},[],[],[]
23-06-02 201113(hhmmss KST),AGE OF EMPIRES,0,59219,0,1844184,{},[],[],[]
23-06-02 201546(hhmmss KST),AGE OF EMPIRES,0,60360,0,1850958,{},[],[],[]
23-06-02 202834(hhmmss KST),AGE OF EMPIRES,0,61240,0,1907823,{},[],[],[]
23-06-02 203306(hhmmss KST),AGE OF EMPIRES,0,61529,0,1924461,{},[],[],[]
23-06-02 204601(hhmmss KST),AGE OF EMPIRES,0,63183,0,1980936,{},[],[],[]
23-06-02 205035(hhmmss KST),AGE OF EMPIRES,0,63969,0,1999153,{},[],[],[]
23-06-02 210337(hhmmss KST),AGE OF EMPIRES,0,66813,0,2048290,{},[],[],[]
23-06-02 210810(hhmmss KST),AGE OF EMPIRES,0,67096,0,2067960,{},[],[],[]
23-06-02 212119(hhmmss KST),AGE OF EMPIRES,2,69339,4,2104341,"{""en"":2}","['quiet_star_light', 'cnchariot']","['quiet_star_light', 'cnchariot']",['English']
23-06-02 212555(hhmmss KST),AGE OF EMPIRES,3,70464,8,2124295,"{""en"":3}","['quiet_star_light', 'cnchariot', 'okjokull']","['quiet_star_light', 'cnchariot', 'Okjokull']",['English']
23-06-02 213911(hhmmss KST),AGE OF EMPIRES,3,72951,9,2178065,"{""en"":3}","['quiet_star_light', 'okjokull', 'cnchariot']","['quiet_star_light', 'Okjokull', 'cnchariot']",['English']
23-06-02 214350(hhmmss KST),AGE OF EMPIRES,8,74131,9,2144183,"{""en"":5,""ja"":3}","['quiet_star_light', 'okjokull', 'tuta_chan', 'cnchariot', 'shiftycamera', 'so_rei_', 'sutekitimk2', 'mrmorecaoe']","['quiet_star_light', 'Okjokull', 'tuta_chan', 'cnchariot', 'shiftycamera', 'so_rei_', 'sutekitimk2', 'mrmorecaoe']","['40代', 'English', '日本語']"
23-06-02 215706(hhmmss KST),AGE OF EMPIRES,6,75979,10,2229228,"{""en"":3,""ja"":3}","['mrmorecaoe', 'yamada_udon_aoede', 'okjokull', 'tuta_chan', 'sutekitimk2', 'so_rei_']","['mrmorecaoe', 'yamada_udon_aoede', 'Okjokull', 'tuta_chan', 'sutekitimk2', 'so_rei_']","['40代', 'English', '日本語']"
23-06-02 220152(hhmmss KST),AGE OF EMPIRES,8,77897,15,2274149,"{""en"":4,""ja"":4}","['mrmorecaoe', 'okjokull', 'yamada_udon_aoede', 'shiftycamera', 'tuta_chan', 'so_rei_', 'cnchariot', 'sutekitimk2']","['mrmorecaoe', 'Okjokull', 'yamada_udon_aoede', 'shiftycamera', 'tuta_chan', 'so_rei_', 'cnchariot', 'sutekitimk2']","['40代', 'English', '日本語']"
23-06-02 221512(hhmmss KST),AGE OF EMPIRES,5,80330,21,2328922,"{""en"":3,""ja"":2}","['mrmorecaoe', 'tuta_chan', 'okjokull', 'cnchariot', 'benzo_jp']","['mrmorecaoe', 'tuta_chan', 'Okjokull', 'cnchariot', 'benzo_jp']","['40代', 'English', '日本語']"
23-06-02 222001(hhmmss KST),AGE OF EMPIRES,6,81739,20,2378414,"{""en"":4,""ja"":2}","['mrmorecaoe', 'okjokull', 'tuta_chan', 'cnchariot', 'sutekitimk2', 'benzo_jp']","['mrmorecaoe', 'Okjokull', 'tuta_chan', 'cnchariot', 'sutekitimk2', 'benzo_jp']","['40代', 'English', '日本語']"
23-06-02 223334(hhmmss KST),AGE OF EMPIRES,7,83845,26,2434926,"{""en"":4,""ja"":3}","['mrmorecaoe', 'okjokull', 'tuta_chan', 'yamada_udon_aoede', 'cnchariot', 'sutekitimk2', 'benzo_jp']","['mrmorecaoe', 'Okjokull', 'tuta_chan', 'yamada_udon_aoede', 'cnchariot', 'sutekitimk2', 'benzo_jp']","['40代', 'English', '日本語']"
