DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 194524(hhmmss KST),AGE OF WONDERS 4,3,48805,33,1436602,"{""ru"":2,""en"":1}","['holy_pashtet', 'boinboingaming', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 194725(hhmmss KST),AGE OF WONDERS 4,4,48813,34,1451833,"{""ru"":2,""en"":2}","['holy_pashtet', 'boinboingaming', 'sirsmokington', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'SirSmokington', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'MatureContent', 'Vanilla', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 200224(hhmmss KST),AGE OF WONDERS 4,4,50093,41,1467920,"{""ru"":2,""en"":2}","['holy_pashtet', 'boinboingaming', 'sirsmokington', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'SirSmokington', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'MatureContent', 'Vanilla', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 200424(hhmmss KST),AGE OF WONDERS 4,4,50382,41,1457780,"{""ru"":2,""en"":2}","['holy_pashtet', 'boinboingaming', 'sirsmokington', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'SirSmokington', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'MatureContent', 'Vanilla', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 201926(hhmmss KST),AGE OF WONDERS 4,3,51612,37,1501929,"{""ru"":2,""en"":1}","['holy_pashtet', 'boinboingaming', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 202129(hhmmss KST),AGE OF WONDERS 4,3,51873,42,1537116,"{""ru"":2,""en"":1}","['holy_pashtet', 'boinboingaming', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 203636(hhmmss KST),AGE OF WONDERS 4,5,53211,57,1574082,"{""ru"":4,""en"":1}","['holy_pashtet', 'boinboingaming', 'offiners', 'sc2tv_johnpozy', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'Offiners', 'sc2tv_johnpozy', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 203848(hhmmss KST),AGE OF WONDERS 4,5,53631,55,1597775,"{""ru"":4,""en"":1}","['holy_pashtet', 'boinboingaming', 'offiners', 'sc2tv_johnpozy', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'Offiners', 'sc2tv_johnpozy', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 205352(hhmmss KST),AGE OF WONDERS 4,5,55260,56,1678240,"{""ru"":3,""en"":2}","['holy_pashtet', 'offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork']","['holy_pashtet', 'Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork']","['4X', 'Artist', 'Chatty', 'English', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 205609(hhmmss KST),AGE OF WONDERS 4,6,55367,62,1681106,"{""ru"":4,""en"":2}","['holy_pashtet', 'offiners', 'boinboingaming', 'sc2tv_johnpozy', 'andydove_', 'bexork']","['holy_pashtet', 'Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'andydove_', 'bexork']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 210522(hhmmss KST),AGE OF WONDERS 4,6,57650,67,1690181,"{""ru"":4,""en"":2}","['holy_pashtet', 'offiners', 'boinboingaming', 'sc2tv_johnpozy', 'andydove_', 'bexork']","['holy_pashtet', 'Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'andydove_', 'bexork']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 211108(hhmmss KST),AGE OF WONDERS 4,6,58727,69,1754375,"{""ru"":4,""en"":2}","['holy_pashtet', 'offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'andydove_']","['holy_pashtet', 'Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', 'andydove_']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 211331(hhmmss KST),AGE OF WONDERS 4,5,59242,38,1769612,"{""ru"":3,""en"":2}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', 'andydove_']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 212831(hhmmss KST),AGE OF WONDERS 4,5,61703,43,1847261,"{""ru"":3,""en"":2}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', 'andydove_']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер']"
23-06-01 213057(hhmmss KST),AGE OF WONDERS 4,6,62166,40,1844831,"{""ru"":3,""en"":2,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', '狐狸直播', 'andydove_']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FOX', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 214643(hhmmss KST),AGE OF WONDERS 4,5,64528,46,1909852,"{""ru"":2,""en"":2,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'foxgamestw1']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', '狐狸直播']","['4X', 'Artist', 'Chatty', 'English', 'FOX', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 214946(hhmmss KST),AGE OF WONDERS 4,6,65025,40,1932127,"{""ru"":3,""en"":2,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', '狐狸直播', 'andydove_']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FOX', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 220444(hhmmss KST),AGE OF WONDERS 4,6,68224,39,1957399,"{""ru"":3,""en"":2,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'bexork', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'bexork', '狐狸直播', 'andydove_']","['4X', 'Artist', 'Chatty', 'EngIish', 'English', 'FOX', 'FirstlPlaythrough', 'LetsPlay', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 220751(hhmmss KST),AGE OF WONDERS 4,5,68793,43,1953903,"{""ru"":3,""en"":1,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', '狐狸直播', 'andydove_']","['4X', 'EngIish', 'English', 'FOX', 'LetsPlay', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 222249(hhmmss KST),AGE OF WONDERS 4,6,71271,42,2025710,"{""ru"":3,""en"":1,""ja"":1,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'yasujiji', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'ラムネビン', '狐狸直播', 'andydove_']","['4X', 'AgeofWonders4', 'EngIish', 'English', 'FOX', 'LetsPlay', 'LoopHero', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '日本語', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 222548(hhmmss KST),AGE OF WONDERS 4,6,71622,42,2037116,"{""ru"":3,""en"":1,""ja"":1,""zh"":1}","['offiners', 'boinboingaming', 'sc2tv_johnpozy', 'yasujiji', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'sc2tv_johnpozy', 'ラムネビン', '狐狸直播', 'andydove_']","['4X', 'AgeofWonders4', 'EngIish', 'English', 'FOX', 'LetsPlay', 'LoopHero', 'Vtuber', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '日本語', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 224105(hhmmss KST),AGE OF WONDERS 4,7,74641,47,2105707,"{""ru"":3,""en"":2,""ja"":1,""zh"":1}","['offiners', 'boinboingaming', 'supersangu', 'sc2tv_johnpozy', 'yasujiji', 'foxgamestw1', 'andydove_']","['Offiners', 'BoinBoinGaming', 'SuperSangu', 'sc2tv_johnpozy', 'ラムネビン', '狐狸直播', 'andydove_']","['4X', 'AMA', 'AgeofWonders4', 'Ally', 'EngIish', 'English', 'FOX', 'Fantasy', 'Hardmode', 'LetsPlay', 'LoopHero', 'Vtuber', 'chatty', 'hihowareya', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '日本語', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 224431(hhmmss KST),AGE OF WONDERS 4,7,74440,57,2123614,"{""ru"":3,""en"":2,""ja"":1,""zh"":1}","['offiners', 'supersangu', 'boinboingaming', 'sc2tv_johnpozy', 'yasujiji', 'foxgamestw1', 'andydove_']","['Offiners', 'SuperSangu', 'BoinBoinGaming', 'sc2tv_johnpozy', 'ラムネビン', '狐狸直播', 'andydove_']","['4X', 'AMA', 'AgeofWonders4', 'Ally', 'EngIish', 'English', 'FOX', 'Fantasy', 'Hardmode', 'LetsPlay', 'LoopHero', 'Vtuber', 'chatty', 'hihowareya', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '日本語', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
23-06-01 225923(hhmmss KST),AGE OF WONDERS 4,8,76594,52,2154677,"{""ru"":3,""en"":2,""ja"":1,""zh"":1,""es"":1}","['offiners', 'supersangu', 'boinboingaming', 'sc2tv_johnpozy', 'yasujiji', 'foxgamestw1', 'andydove_', 'albyrocnus']","['Offiners', 'SuperSangu', 'BoinBoinGaming', 'sc2tv_johnpozy', 'ラムネビン', '狐狸直播', 'andydove_', 'AlbyRocnus']","['4X', 'AMA', 'AgeofWonders4', 'Ally', 'EngIish', 'English', 'FOX', 'Fantasy', 'Hardmode', 'LetsPlay', 'LoopHero', 'Vtuber', 'chatty', 'hihowareya', 'sc2tvreborn', 'slime', 'strategygames', 'Русский', 'безполитики', 'доброта', 'нелакерок', 'сэйбер', '中文', '休閒', '冒險', '台灣', '日本語', '狐狸', '狐狸直播', '生活', '聊天', '訂閱追蹤點讚']"
