"DateTime","Users","Users Trend","In-Game"
"2023-05-18 09:50:00",22420858,23172265,5361612
"2023-05-18 10:00:00",22597285,23174447,5384268
"2023-05-18 10:10:00",22843968,23176708,5446711
"2023-05-18 10:20:00",23076278,23178656,5506156
"2023-05-18 10:30:00",23337094,23180928,5573411
"2023-05-18 10:40:00",23601711,23183150,5653649
"2023-05-18 10:50:00",23861381,23185451,5737202
"2023-05-18 11:00:00",24190972,23188010,5827229
"2023-05-18 11:10:00",24501375,23190370,5941600
"2023-05-18 11:20:00",24803240,23192878,6063845
"2023-05-18 11:30:00",25168674,23195487,6210314
"2023-05-18 11:40:00",25489280,23198070,6341114
"2023-05-18 11:50:00",25876469,23200799,6500951
"2023-05-18 12:00:00",26253776,23203494,6653668
"2023-05-18 12:10:00",26620109,23206027,6817650
"2023-05-18 12:20:00",27035719,23208565,7000281
"2023-05-18 12:30:00",27375124,23211259,7139040
"2023-05-18 12:40:00",27754392,23214229,7313690
"2023-05-18 12:50:00",28118388,23216901,7462478
"2023-05-18 13:00:00",28427929,23219529,7561792
"2023-05-18 13:10:00",28733832,23222331,7683478
"2023-05-18 13:20:00",29049408,23224956,7809290
"2023-05-18 13:30:00",29307518,23227550,7933739
"2023-05-18 13:40:00",29532609,23230232,8036667
"2023-05-18 13:50:00",29714932,23232935,8097892
"2023-05-18 14:00:00",29802928,23235788,8126830
"2023-05-18 14:10:00",29873953,23238994,8181653
"2023-05-18 14:20:00",29908054,23242516,8192105
"2023-05-18 14:30:00",29882082,23246361,8147554
"2023-05-18 14:40:00",29811250,23250587,8100082
"2023-05-18 14:50:00",29723805,23255293,8044046
"2023-05-18 15:00:00",29533288,23260289,7918129
"2023-05-18 15:10:00",29177073,23265879,7799226
"2023-05-18 15:20:00",28964408,23272379,7713804
"2023-05-18 15:30:00",28710094,23279342,7605242
"2023-05-18 15:40:00",28420684,23286758,7485414
"2023-05-18 15:50:00",28203679,23294435,7380363
"2023-05-18 16:00:00",27916765,23302031,7261819
"2023-05-18 16:10:00",27500979,23309568,7131636
"2023-05-18 16:20:00",27249736,23317662,7073788
"2023-05-18 16:30:00",26999505,23325473,7023307
"2023-05-18 16:40:00",26809131,23333367,6960191
"2023-05-18 16:50:00",26657668,23341080,6902499
"2023-05-18 17:00:00",26496629,23347967,6833009
"2023-05-18 17:10:00",26324476,23354934,6769957
"2023-05-18 17:20:00",26213672,23361610,6739541
"2023-05-18 17:30:00",26141136,23367832,6705935
"2023-05-18 17:40:00",26091187,23373611,6719033
"2023-05-18 17:50:00",26030858,23378921,6720063
"2023-05-18 18:00:00",25970824,23383813,6711296
"2023-05-18 18:10:00",25910869,23388326,6718897
"2023-05-18 18:20:00",25864961,23392440,6737963
"2023-05-18 18:30:00",25823632,23396295,6744041
"2023-05-18 18:40:00",25755398,23399890,6738793
"2023-05-18 18:50:00",25701244,23403383,6725655
"2023-05-18 19:00:00",25610015,23406734,6700050
"2023-05-18 19:10:00",25496691,23410168,6669368
"2023-05-18 19:20:00",25383107,23413710,6646655
"2023-05-18 19:30:00",25259303,23417334,6621198
"2023-05-18 19:40:00",25117074,23421115,6595460
"2023-05-18 19:50:00",24955892,23425059,6576113
"2023-05-18 20:00:00",24745083,23429150,6524711
"2023-05-18 20:10:00",24487823,23433682,6450194
"2023-05-18 20:20:00",24236764,23438457,6366556
"2023-05-18 20:30:00",24010988,23443714,6296505
"2023-05-18 20:40:00",23754489,23449265,6211782
"2023-05-18 20:50:00",23480766,23455014,6116894
"2023-05-18 21:00:00",23214400,23461264,6021294
"2023-05-18 21:10:00",22817136,23467536,5852906
"2023-05-18 21:20:00",22518387,23474638,5730087
"2023-05-18 21:30:00",22242454,23481986,5629788
"2023-05-18 21:40:00",21957564,23489144,5526185
"2023-05-18 21:50:00",21697023,23496268,5436516
"2023-05-18 22:00:00",21406327,23503785,5311682
"2023-05-18 22:10:00",21121402,23511467,5207397
"2023-05-18 22:20:00",20885348,23518528,5128502
"2023-05-18 22:30:00",20677034,23525897,5057168
"2023-05-18 22:40:00",20455320,23533048,4972457
"2023-05-18 22:50:00",20284440,23540065,4909547
"2023-05-18 23:00:00",20113117,23546804,4837011
"2023-05-18 23:10:00",19948078,23553488,4761147
"2023-05-18 23:20:00",19823174,23559880,4718307
"2023-05-18 23:30:00",19719102,23566099,4679827
"2023-05-18 23:40:00",19644623,23572144,4649650
"2023-05-18 23:50:00",19535574,23577991,4600989
"2023-05-19 00:00:00",19546680,23584041,4595311
"2023-05-19 00:10:00",19591836,23589733,4623172
"2023-05-19 00:20:00",19638858,23594877,4650128
"2023-05-19 00:30:00",19675308,23599641,4655740
"2023-05-19 00:40:00",19723048,23604343,4645356
"2023-05-19 00:50:00",19767342,23609091,4656369
"2023-05-19 01:00:00",19826567,23613915,4661762
"2023-05-19 01:10:00",19861739,23618936,4664100
"2023-05-19 01:20:00",19915175,23624327,4681779
"2023-05-19 01:30:00",19944865,23630030,4693846
"2023-05-19 01:40:00",19969450,23636167,4708663
