"DateTime","Users","Users Trend","In-Game"
"2023-05-30 05:00:00",19965051,23063347,4635347
"2023-05-30 05:10:00",19855439,23060870,4587647
"2023-05-30 05:20:00",19770753,23058532,4543435
"2023-05-30 05:30:00",19657870,23056294,4488337
"2023-05-30 05:40:00",19576751,23054329,4422908
"2023-05-30 05:50:00",19550528,23052500,4397707
"2023-05-30 06:00:00",19543571,23050555,4343916
"2023-05-30 06:10:00",19551478,23048674,4315306
"2023-05-30 06:20:00",19605869,23047113,4310130
"2023-05-30 06:30:00",19679745,23045639,4317373
"2023-05-30 06:40:00",19748710,23044149,4327364
"2023-05-30 06:50:00",19820152,23042765,4334244
"2023-05-30 07:00:00",19916098,23041563,4344578
"2023-05-30 07:10:00",20015839,23040469,4366543
"2023-05-30 07:20:00",20153787,23039381,4397963
"2023-05-30 07:30:00",20258680,23038145,4423230
"2023-05-30 07:40:00",20385270,23036961,4464409
"2023-05-30 07:50:00",20534871,23035801,4513387
"2023-05-30 08:00:00",20695440,23034368,4559891
"2023-05-30 08:10:00",20853986,23032728,4609506
"2023-05-30 08:20:00",21025294,23031002,4663561
"2023-05-30 08:30:00",21200847,23029156,4712964
"2023-05-30 08:40:00",21375923,23027149,4762655
"2023-05-30 08:50:00",21520740,23025027,4798769
"2023-05-30 09:00:00",21654723,23022896,4826098
"2023-05-30 09:10:00",21837354,23020758,4863316
"2023-05-30 09:20:00",22002702,23018311,4893485
"2023-05-30 09:30:00",22148160,23015777,4903273
"2023-05-30 09:40:00",22322114,23013315,4938051
"2023-05-30 09:50:00",22527033,23010872,4973748
"2023-05-30 10:00:00",22685993,23008237,4989162
"2023-05-30 10:10:00",22894904,23005655,5036516
"2023-05-30 10:20:00",23132521,23003013,5094258
"2023-05-30 10:30:00",23316404,23000362,5140052
"2023-05-30 10:40:00",23547878,22997994,5210893
"2023-05-30 10:50:00",23830195,22995741,5296871
"2023-05-30 11:00:00",24128056,22993393,5377554
"2023-05-30 11:10:00",24438496,22990934,5494048
"2023-05-30 11:20:00",24756692,22988518,5616873
"2023-05-30 11:30:00",25064643,22985971,5734877
"2023-05-30 11:40:00",25431523,22983595,5880430
"2023-05-30 11:50:00",25789980,22981037,6023811
"2023-05-30 12:00:00",26115359,22978486,6152700
"2023-05-30 12:10:00",26482334,22976084,6312686
"2023-05-30 12:20:00",26841733,22973677,6469599
"2023-05-30 12:30:00",27196458,22971515,6611300
"2023-05-30 12:40:00",27584457,22969340,6780808
"2023-05-30 12:50:00",27903927,22966903,6916803
"2023-05-30 13:00:00",28255673,22964950,7071078
"2023-05-30 13:10:00",28601943,22962865,7205186
"2023-05-30 13:20:00",28913391,22960672,7349791
"2023-05-30 13:30:00",29184243,22958532,7464584
"2023-05-30 13:40:00",29428077,22956260,7577569
"2023-05-30 13:50:00",29603291,22953878,7659742
"2023-05-30 14:00:00",29719655,22951532,7687026
"2023-05-30 14:10:00",29806786,22948934,7720590
"2023-05-30 14:20:00",29841557,22946190,7732172
"2023-05-30 14:30:00",29823123,22943437,7721396
"2023-05-30 14:40:00",29763261,22940925,7691253
"2023-05-30 14:50:00",29671592,22938432,7641072
"2023-05-30 15:00:00",29493791,22935937,7540751
"2023-05-30 15:10:00",29156877,22933378,7403595
"2023-05-30 15:20:00",28884419,22930862,7321184
"2023-05-30 15:30:00",28641798,22928842,7214773
"2023-05-30 15:40:00",28367695,22926685,7110531
"2023-05-30 15:50:00",28146601,22924389,7022987
"2023-05-30 16:00:00",27901054,22921961,6913345
"2023-05-30 16:10:00",27598789,22919618,6800116
"2023-05-30 16:20:00",27339013,22917055,6722232
"2023-05-30 16:30:00",27216005,22914303,6666017
"2023-05-30 16:40:00",27072239,22911528,6621442
"2023-05-30 16:50:00",26981166,22908705,6582948
"2023-05-30 17:00:00",26870949,22905727,6533539
"2023-05-30 17:10:00",26813204,22902322,6512396
"2023-05-30 17:20:00",26743971,22898999,6500358
"2023-05-30 17:30:00",26687480,22895680,6497379
"2023-05-30 17:40:00",26642523,22892264,6503084
"2023-05-30 17:50:00",26609552,22888796,6515022
"2023-05-30 18:00:00",26577246,22885241,6501283
"2023-05-30 18:10:00",26530217,22881695,6520244
"2023-05-30 18:20:00",26501230,22878071,6530484
"2023-05-30 18:30:00",26466118,22874462,6534992
"2023-05-30 18:40:00",26434094,22870823,6545101
"2023-05-30 18:50:00",26387937,22867259,6545478
"2023-05-30 19:00:00",26326585,22863789,6538395
"2023-05-30 19:10:00",26213925,22860223,6521740
"2023-05-30 19:20:00",26108088,22856750,6514615
"2023-05-30 19:30:00",25888250,22853217,6472363
"2023-05-30 19:40:00",25725721,22850363,6422525
"2023-05-30 19:50:00",25548364,22847510,6376625
"2023-05-30 20:00:00",25333281,22844813,6309845
"2023-05-30 20:10:00",25037360,22842072,6213021
"2023-05-30 20:20:00",24772938,22839514,6129401
"2023-05-30 20:30:00",24479317,22837082,6031138
"2023-05-30 20:40:00",24190137,22834613,5945551
"2023-05-30 20:50:00",23881697,22832331,5851420
"2023-05-30 21:00:00",23510113,22829930,5733338
"2023-05-30 21:10:00",23170209,22827848,5631670
"2023-05-30 21:20:00",22785268,22825123,5523979
"2023-05-30 21:30:00",22474120,22823022,5424455
"2023-05-30 21:40:00",22176352,22821111,5325234
"2023-05-30 21:50:00",21921485,22819204,5246073
"2023-05-30 22:00:00",21653804,22817356,5161206
"2023-05-30 22:10:00",,22797230,
"2023-05-30 22:20:00",8201062,22914100,2134298
"2023-05-30 22:30:00",17279400,22987162,3878187
"2023-05-30 22:40:00",18996291,23005235,4152286
"2023-05-30 22:50:00",19106651,23011879,4197519
"2023-05-30 23:00:00",19114515,23017001,4201028
"2023-05-30 23:10:00",19080643,23021183,4206859
"2023-05-30 23:20:00",19043555,23024736,4205427
"2023-05-30 23:30:00",19025767,23027991,4201569
"2023-05-30 23:40:00",19014258,23030706,4195920
"2023-05-30 23:50:00",19024632,23033223,4195118
"2023-05-31 00:00:00",19112542,23035582,4227438
"2023-05-31 00:10:00",19267574,23037499,4318891
"2023-05-31 00:20:00",19440016,23038869,4419124
"2023-05-31 00:30:00",19569177,23039587,4498346
"2023-05-31 00:40:00",19661101,23039987,4531621
"2023-05-31 00:50:00",19719621,23040134,4552193
"2023-05-31 01:00:00",19799789,23040257,4569990
"2023-05-31 01:10:00",19848571,23040292,4584641
"2023-05-31 01:20:00",19905708,23040303,4612800
"2023-05-31 01:30:00",19930522,23040409,4629464
"2023-05-31 01:40:00",19960150,23040553,4640978
"2023-05-31 01:50:00",19990233,23040834,4645874
"2023-05-31 02:00:00",20008521,23041239,4649108
"2023-05-31 02:10:00",20025186,23041712,4665793
"2023-05-31 02:20:00",20048373,23042343,4683050
"2023-05-31 02:30:00",20050736,23043076,4685649
"2023-05-31 02:40:00",20038857,23043903,4687706
"2023-05-31 02:50:00",19925693,23044762,4682413
"2023-05-31 03:00:00",19880728,23046211,4662510
"2023-05-31 03:10:00",19768841,23047654,4596368
"2023-05-31 03:20:00",19702837,23049418,4555528
"2023-05-31 03:30:00",19633565,23051323,4518500
"2023-05-31 03:40:00",19568605,23053317,4479767
"2023-05-31 03:50:00",19527237,23055288,4449839
"2023-05-31 04:00:00",19505553,23057372,4413231
"2023-05-31 04:10:00",19525130,23059507,4402126
"2023-05-31 04:20:00",19577036,23061633,4422916
"2023-05-31 04:30:00",19593504,23063751,4433187
"2023-05-31 04:40:00",19596103,23065497,4443917
"2023-05-31 04:50:00",19571682,23067302,4439924
"2023-05-31 05:00:00",19521031,23068920,4410298
"2023-05-31 05:10:00",19434050,23070528,4362922
"2023-05-31 05:20:00",19369047,23071976,4333400
"2023-05-31 05:30:00",19302186,23073451,4293178
"2023-05-31 05:40:00",19241815,23074903,4264577
"2023-05-31 05:50:00",19198671,23076342,4255007
"2023-05-31 06:00:00",19204841,23077700,4244198
"2023-05-31 06:10:00",19262185,23078991,4263204
"2023-05-31 06:20:00",19329578,23080117,4287197
"2023-05-31 06:30:00",19401915,23081058,4300240
"2023-05-31 06:40:00",19489629,23081129,4319503
"2023-05-31 06:50:00",19585253,23080009,4339732
"2023-05-31 07:00:00",19697211,23078689,4344309
"2023-05-31 07:10:00",19800379,23077272,4375127
"2023-05-31 07:20:00",19918554,23075744,4409210
"2023-05-31 07:30:00",20034481,23075157,4438193
"2023-05-31 07:40:00",20166446,23075433,4462551
