DATE,recent_playtime\COH,recent_playtime\victoria,recent_playtime\warhammer,popularity\COH_x,popularity\victoria_x,popularity\warhammer_x,popularity\COH_y,popularity\victoria_y,popularity\warhammer_y,AU\coh,AU\victoria,AU\warhammer
2023-05-28,4946753.0,,,125.41,,,125.41,,,1182380.0,,
2023-05-27,4937914.0,,,125.4,,,125.4,,,1182180.0,,
2023-05-26,4940065.0,,,125.39,,,125.39,,,1182081.0,,
2023-05-25,4937218.0,,,125.36,,,125.36,,,1181670.0,,
2023-05-24,4925690.0,,,125.35,,,125.35,,,1181571.0,,
2023-05-23,4929906.0,,,125.35,,,125.35,,,1181471.0,,
2023-05-22,4931945.0,,,125.34,,,125.34,,,1181272.0,,
2023-05-21,4930421.0,,7787006.0,125.32,,42.69,125.32,,42.69,1181073.0,,881715.0
2023-05-20,4937451.0,,,125.3,,,125.3,,,1180862.0,,
2023-05-19,4937974.0,,,125.28,,,125.28,,,1180464.0,,
2023-05-18,4930943.0,,,125.27,,,125.27,,,1180265.0,,
2023-05-17,4914037.0,,,125.26,,,125.26,,,1180165.0,,
2023-05-16,4916895.0,1132628.0,7798121.0,125.24,17.99,42.67,125.24,17.99,42.67,1179954.0,224799.0,881304.0
2023-05-15,4912345.0,,,125.24,,,125.24,,,1179954.0,,
2023-05-14,4909490.0,,,125.23,,,125.23,,,1179854.0,,
2023-05-13,4913450.0,,,125.22,,,125.22,,,1179854.0,,
2023-05-12,4919776.0,,,125.22,,,125.22,,,1179854.0,,
2023-05-11,4919907.0,,7794391.0,125.2,,42.64,125.2,,42.64,1179655.0,,880906.0
2023-05-10,4926107.0,1119575.0,,125.18,17.97,,125.18,17.97,,1179045.0,224388.0,
2023-05-09,4921185.0,,,125.15,,,125.15,,,1178821.0,,
2023-05-08,4923888.0,,,125.14,,,125.14,,,1178722.0,,
2023-05-07,4925435.0,,,125.13,,,125.13,,,1178622.0,,
2023-05-06,4933043.0,,,125.12,,,125.12,,,1178523.0,,
2023-05-05,4931725.0,1115082.0,7799756.0,125.11,17.96,42.61,125.11,17.96,42.61,1178423.0,224289.0,880384.0
2023-05-04,4932253.0,,,125.09,,,125.09,,,1178125.0,,
2023-05-03,4923619.0,,,125.08,,,125.08,,,1178125.0,,
2023-05-02,4903165.0,,,125.07,,,125.07,,,1177913.0,,
2023-05-01,4907786.0,,,125.06,,,125.06,,,1177913.0,,
2023-04-30,4893341.0,,7792533.0,125.04,,42.58,125.04,,42.58,1177615.0,,879973.0
2023-04-29,4899143.0,1117479.0,,125.02,17.96,,125.02,17.96,,1177204.0,224189.0,
2023-04-28,4893768.0,,,125.02,,,125.02,,,1177104.0,,
2023-04-27,4884324.0,,,125.01,,,125.01,,,1177005.0,,
2023-04-26,4868741.0,,,124.99,,,124.99,,,1176507.0,,
2023-04-25,4869222.0,,,124.94,,,124.94,,,1175985.0,,
2023-04-24,4858761.0,1119276.0,7816262.0,124.93,17.95,42.56,124.93,17.95,42.56,1175786.0,223965.0,879388.0
2023-04-23,4864050.0,,,124.91,,,124.91,,,1175686.0,,
2023-04-22,4857036.0,,,124.9,,,124.9,,,1175375.0,,
2023-04-21,4869948.0,,,124.87,,,124.87,,,1174977.0,,
2023-04-20,4880955.0,,,124.85,,,124.85,,,1174567.0,,
2023-04-19,4900790.0,1131613.0,7810824.0,124.84,17.94,42.53,124.84,17.94,42.53,1174504.0,223953.0,878928.0
2023-04-18,4901370.0,,,124.82,,,124.82,,,1174305.0,,
2023-04-17,4902948.0,,,124.81,,,124.81,,,1173994.0,,
2023-04-16,4899963.0,,,124.79,,,124.79,,,1173596.0,,
2023-04-15,4898796.0,,,124.78,,,124.78,,,1173397.0,,
2023-04-14,4897870.0,,7830601.0,124.76,,42.5,124.76,,42.5,1173186.0,,878331.0
2023-04-13,4890015.0,1136235.0,,124.74,17.92,,124.74,17.92,,1172986.0,223754.0,
2023-04-12,4884461.0,,,124.71,,,124.71,,,1172476.0,,
2023-04-11,4882076.0,,,124.7,,,124.7,,,1172277.0,,
2023-04-10,4889474.0,,,124.68,,,124.68,,,1172078.0,,
2023-04-09,4903212.0,,,124.66,,,124.66,,,1171780.0,,
2023-04-08,4900497.0,1140613.0,7862567.0,124.64,17.92,42.48,124.64,17.92,42.48,1171170.0,223642.0,877920.0
2023-04-07,4915366.0,,,124.61,,,124.61,,,1170560.0,,
2023-04-06,4915226.0,,,124.59,,,124.59,,,1170262.0,,
2023-04-05,4914136.0,,,124.58,,,124.58,,,1170162.0,,
2023-04-04,4923469.0,,,124.57,,,124.57,,,1169963.0,,
2023-04-03,4931735.0,1125113.0,7865892.0,124.54,17.9,42.46,124.54,17.9,42.46,1169453.0,223244.0,877721.0
2023-04-02,4931767.0,,,124.52,,,124.52,,,1169043.0,,
2023-04-01,4937857.0,,,124.5,,,124.5,,,1168445.0,,
2023-03-31,4937223.0,,,124.49,,,124.49,,,1168346.0,,
2023-03-30,4940257.0,,,124.47,,,124.47,,,1168134.0,,
2023-03-29,4944142.0,,7872494.0,124.45,,42.44,124.45,,42.44,1167736.0,,877336.0
2023-03-28,4944307.0,1124603.0,,124.4,17.88,,124.4,17.88,,1167512.0,223094.0,
2023-03-27,4938660.0,,,124.37,,,124.37,,,1167002.0,,
2023-03-26,4940551.0,,,124.35,,,124.35,,,1166704.0,,
2023-03-25,4947505.0,,,124.32,,,124.32,,,1166293.0,,
2023-03-24,4950330.0,,,124.3,,,124.3,,,1165895.0,,
2023-03-23,4975059.0,1115699.0,7844558.0,124.29,17.87,42.4,124.29,17.87,42.4,1165696.0,222696.0,876539.0
2023-03-22,4974344.0,,7839178.0,124.27,,42.39,124.27,,42.39,1165484.0,,876141.0
2023-03-21,4974072.0,,7844170.0,124.26,,42.38,124.26,,42.38,1165186.0,,876141.0
2023-03-20,4978359.0,,7852822.0,124.24,,42.38,124.24,,42.38,1164887.0,,876029.0
2023-03-19,4976808.0,,,124.2,,,124.2,,,1164166.0,,
2023-03-18,4981718.0,1117841.0,,124.18,17.83,,124.18,17.83,,1163755.0,221887.0,
2023-03-17,4986306.0,,,124.16,,,124.16,,,1163457.0,,
2023-03-16,4986241.0,,,124.1,,,124.1,,,1163258.0,,
2023-03-15,4980185.0,,,124.08,,,124.08,,,1162959.0,,
2023-03-14,4975772.0,,7887434.0,124.06,,42.31,124.06,,42.31,1162635.0,,875221.0
2023-03-13,4977376.0,,,124.03,,,124.03,,,1161926.0,,
2023-03-12,4970867.0,1115674.0,,124.0,17.82,,124.0,17.82,,1161317.0,221676.0,
2023-03-11,4967533.0,,,123.98,,,123.98,,,1160819.0,,
2023-03-10,4963957.0,,,123.95,,,123.95,,,1160309.0,,
2023-03-09,4950194.0,,7890484.0,123.93,,42.26,123.93,,42.26,1160010.0,,874300.0
2023-03-08,4945615.0,,,123.91,,,123.91,,,1159699.0,,
2023-03-07,4946344.0,1121566.0,,123.89,17.81,,123.89,17.81,,1159401.0,221477.0,
2023-03-06,4934930.0,,,123.87,,,123.87,,,1158990.0,,
2023-03-05,4920345.0,,,123.84,,,123.84,,,1158493.0,,
2023-03-04,4921074.0,,7903491.0,123.83,,42.23,123.83,,42.23,1158082.0,,873889.0
2023-03-03,4904119.0,,,123.8,,,123.8,,,1157485.0,,
2023-03-02,4907282.0,1117800.0,,123.78,17.8,,123.78,17.8,,1156975.0,221178.0,
2023-03-01,4897737.0,,,123.76,,,123.76,,,1156676.0,,
2023-02-28,4902906.0,,,123.72,,,123.72,,,1155942.0,,
2023-02-27,4902558.0,,7909376.0,123.68,,42.2,123.68,,42.2,1155034.0,,873267.0
2023-02-26,4904504.0,,,123.66,,,123.66,,,1154524.0,,
2023-02-25,4909009.0,1121253.0,,123.62,17.79,,123.62,17.79,,1153715.0,221066.0,
2023-02-24,4912025.0,,,123.58,,,123.58,,,1152707.0,,
2023-02-23,4916071.0,,,123.55,,,123.55,,,1151886.0,,
2023-02-22,4922885.0,,,123.54,,,123.54,,,1151787.0,,
2023-02-21,4916222.0,,7916555.0,123.5,,42.18,123.5,,42.18,1151252.0,,872931.0
2023-02-20,4931540.0,,,123.47,,,123.47,,,1150655.0,,
2023-02-19,4925441.0,1123632.0,,123.46,17.78,,123.46,17.78,,1150543.0,220855.0,
2023-02-18,4923876.0,,,123.43,,,123.43,,,1150045.0,,
2023-02-17,4935661.0,,,123.41,,,123.41,,,1149535.0,,
2023-02-16,4956307.0,,7926381.0,123.38,,42.16,123.38,,42.16,1149236.0,,872832.0
2023-02-15,4958114.0,,,123.37,,,123.37,,,1148938.0,,
2023-02-14,4970211.0,1118398.0,,123.34,17.76,,123.34,17.76,,1148428.0,220556.0,
2023-02-13,4975831.0,,,123.32,,,123.32,,,1148017.0,,
2023-02-12,4978942.0,,,123.31,,,123.31,,,1147719.0,,
2023-02-11,4982058.0,,7931215.0,123.31,,42.13,123.31,,42.13,1147719.0,,872222.0
2023-02-10,4957527.0,,,123.27,,,123.27,,,1147109.0,,
2023-02-09,4964956.0,1120759.0,,123.25,17.75,,123.25,17.75,,1146512.0,220457.0,
2023-02-08,4965380.0,,,123.23,,,123.23,,,1146201.0,,
2023-02-07,4962666.0,,,123.22,,,123.22,,,1146201.0,,
2023-02-06,4955150.0,,7915854.0,123.2,,42.1,123.2,,42.1,1145915.0,,871625.0
2023-02-05,4943235.0,,,123.19,,,123.19,,,1145703.0,,
2023-02-04,4948478.0,,,123.17,,,123.17,,,1145504.0,,
2023-02-03,4946980.0,1128962.0,,123.15,17.74,,123.15,17.74,,1144994.0,220258.0,
2023-02-02,4946350.0,,,123.13,,,123.13,,,1144795.0,,
2023-02-01,4941050.0,,,123.12,,,123.12,,,1144484.0,,
2023-01-31,4935967.0,,7912848.0,123.08,,42.05,123.08,,42.05,1143787.0,,870406.0
2023-01-30,4927386.0,,,123.06,,,123.06,,,1143576.0,,
2023-01-29,4924586.0,1128734.0,,123.05,17.73,,123.05,17.73,,1143377.0,220046.0,
2023-01-28,4935801.0,,,123.03,,,123.03,,,1143078.0,,
2023-01-27,4930674.0,,,123.02,,,123.02,,,1142767.0,,
2023-01-26,4924086.0,,7944014.0,122.99,,42.03,122.99,,42.03,1142369.0,,869908.0
2023-01-25,4905477.0,,7947971.0,122.96,,42.03,122.96,,42.03,1141560.0,,869908.0
2023-01-24,4906176.0,1148267.0,7945906.0,122.92,17.72,42.02,122.92,17.72,42.02,1141249.0,219934.0,869722.0
2023-01-23,4923880.0,,7937232.0,122.9,,42.01,122.9,,42.01,1140739.0,,869523.0
2023-01-22,4899814.0,,7940908.0,122.89,,42.01,122.89,,42.01,1140441.0,,869523.0
2023-01-21,4905576.0,,7936276.0,122.87,,42.0,122.87,,42.0,1140142.0,,869311.0
2023-01-20,4893061.0,,7936312.0,122.82,,42.0,122.82,,42.0,1138923.0,,869212.0
2023-01-19,4866865.0,1158493.0,7941705.0,122.78,17.71,41.99,122.78,17.71,41.99,1138014.0,219723.0,869013.0
2023-01-18,4861508.0,,7943359.0,122.75,,41.99,122.75,,41.99,1137504.0,,868913.0
2023-01-17,4853896.0,,7941488.0,122.72,,41.98,122.72,,41.98,1136708.0,,868813.0
2023-01-16,4841532.0,,7930406.0,122.71,,41.96,122.71,,41.96,1136497.0,,868403.0
2023-01-15,4836631.0,,7931069.0,122.69,,41.95,122.69,,41.95,1136198.0,,868204.0
2023-01-14,4845643.0,1157565.0,7927471.0,122.66,17.7,41.95,122.66,17.7,41.95,1135588.0,219524.0,868005.0
2023-01-13,4834364.0,,7924372.0,122.64,,41.94,122.64,,41.94,1135203.0,,867806.0
2023-01-12,4830016.0,,7925476.0,122.61,,41.93,122.61,,41.93,1134494.0,,867607.0
2023-01-11,4817520.0,,7917547.0,122.58,,41.92,122.58,,41.92,1133984.0,,867308.0
2023-01-10,4816965.0,,7903092.0,122.56,,41.91,122.56,,41.91,1133673.0,,866997.0
2023-01-09,4809555.0,,7903803.0,122.51,,41.9,122.51,,41.9,1132665.0,,866997.0
2023-01-08,4832144.0,1154336.0,7900933.0,122.49,17.69,41.89,122.49,17.69,41.89,1132254.0,219424.0,866686.0
2023-01-07,4831751.0,,7910418.0,122.48,,41.88,122.48,,41.88,1132055.0,,866487.0
2023-01-06,4825006.0,,7919959.0,122.45,,41.87,122.45,,41.87,1131558.0,,866288.0
2023-01-05,4851098.0,,7915553.0,122.43,,41.86,122.43,,41.86,1131495.0,,865840.0
2023-01-04,4845885.0,,7924303.0,122.42,,41.85,122.42,,41.85,1131197.0,,865740.0
2023-01-03,4854427.0,1145929.0,7921771.0,122.39,17.67,41.84,122.39,17.67,41.84,1130687.0,219113.0,865541.0
2023-01-02,4833863.0,,7915648.0,122.37,,41.83,122.37,,41.83,1130089.0,,865429.0
2023-01-01,4837822.0,,7914837.0,122.36,,41.81,122.36,,41.81,1129978.0,,864932.0
2022-12-31,4835720.0,,7911329.0,122.34,,41.8,122.34,,41.8,1129579.0,,864633.0
2022-12-30,4825717.0,,7911028.0,122.31,,41.78,122.31,,41.78,1128870.0,,864223.0
2022-12-29,4826940.0,1127205.0,7915822.0,122.3,17.65,41.77,122.3,17.65,41.77,1128671.0,218703.0,864024.0
2022-12-28,4841885.0,,7917133.0,122.28,,41.74,122.28,,41.74,1128261.0,,863314.0
2022-12-27,4831046.0,,7928638.0,122.24,,41.71,122.24,,41.71,1127464.0,,862705.0
2022-12-26,4824779.0,,,122.22,,,122.22,,,1127054.0,,
2022-12-25,4822549.0,,,122.2,,,122.2,,,1126656.0,,
2022-12-24,4831754.0,1128243.0,,122.16,17.62,,122.16,17.62,,1125947.0,218105.0,
2022-12-23,4834137.0,,,122.15,,,122.15,,,1125748.0,,
2022-12-22,4827701.0,,7921455.0,122.11,,41.62,122.11,,41.62,1124939.0,,860789.0
2022-12-21,4828773.0,,,122.1,,,122.1,,,1124839.0,,
2022-12-20,4823681.0,,,122.08,,,122.08,,,1124429.0,,
2022-12-19,4824746.0,1127067.0,,122.04,17.6,,122.04,17.6,,1123894.0,217769.0,
2022-12-18,4820573.0,,,122.02,,,122.02,,,1123483.0,,
2022-12-17,4815919.0,,7927391.0,122.0,,41.59,122.0,,41.59,1122986.0,,860279.0
2022-12-16,4805600.0,,,121.99,,,121.99,,,1122874.0,,
2022-12-15,4798450.0,,,121.97,,,121.97,,,1122476.0,,
2022-12-14,4796920.0,1127792.0,,121.96,17.59,,121.96,17.59,,1122476.0,217471.0,
2022-12-13,4804546.0,,,121.93,,,121.93,,,1122152.0,,
2022-12-12,4806252.0,,7919481.0,121.91,,41.56,121.91,,41.56,1121654.0,,859657.0
2022-12-11,4806669.0,,7926097.0,121.9,,41.55,121.9,,41.55,1121343.0,,859557.0
2022-12-10,4817695.0,,7929234.0,121.87,,41.55,121.87,,41.55,1120634.0,,859557.0
2022-12-09,4816735.0,,7922105.0,121.85,,41.55,121.85,,41.55,1120435.0,,859458.0
2022-12-08,4814358.0,1130450.0,7924734.0,121.83,17.58,41.54,121.83,17.58,41.54,1120037.0,217359.0,859358.0
2022-12-07,4807154.0,,7927469.0,121.8,,41.53,121.8,,41.53,1119627.0,,859259.0
2022-12-06,4808685.0,,7922785.0,121.8,,41.53,121.8,,41.53,1119527.0,,859159.0
2022-12-05,4806331.0,,7919902.0,121.76,,41.53,121.76,,41.53,1118818.0,,859159.0
2022-12-04,4808129.0,,7911133.0,121.74,,41.51,121.74,,41.51,1118221.0,,858649.0
2022-12-03,4804465.0,1133836.0,7919001.0,121.71,17.58,41.51,121.71,17.58,41.51,1117810.0,217259.0,858550.0
2022-12-02,4800438.0,,,121.69,,,121.69,,,1117412.0,,
2022-12-01,4797573.0,,,121.67,,,121.67,,,1117001.0,,
2022-11-30,4787294.0,,,121.64,,,121.64,,,1116504.0,,
2022-11-29,4793723.0,,,121.62,,,121.62,,,1116193.0,,
2022-11-28,4791722.0,1148645.0,7940764.0,121.6,17.56,41.45,121.6,17.56,41.45,1115994.0,217160.0,857343.0
2022-11-27,4790490.0,,7937638.0,121.59,,41.45,121.59,,41.45,1115596.0,,857343.0
2022-11-26,4782245.0,,7941669.0,121.55,,41.43,121.55,,41.43,1114886.0,,856932.0
2022-11-25,4804974.0,,7942223.0,121.54,,41.41,121.54,,41.41,1114787.0,,856435.0
2022-11-24,4799841.0,,7943352.0,121.51,,41.4,121.51,,41.4,1114277.0,,856435.0
2022-11-23,4796488.0,1154904.0,,121.5,17.56,,121.5,17.56,,1114177.0,217060.0,
2022-11-22,4797112.0,,,121.48,,,121.48,,,1113680.0,,
2022-11-21,4799239.0,,,121.47,,,121.47,,,1113667.0,,
2022-11-20,4798946.0,,,121.46,,,121.46,,,1113468.0,,
2022-11-19,4800365.0,,7982009.0,121.45,,41.37,121.45,,41.37,1113356.0,,855924.0
2022-11-18,4808331.0,1172623.0,,121.42,17.55,,121.42,17.55,,1112958.0,216961.0,
2022-11-17,4805123.0,,,121.41,,,121.41,,,1112859.0,,
2022-11-16,4804264.0,,,121.4,,,121.4,,,1112560.0,,
2022-11-15,4806989.0,,,121.38,,,121.38,,,1112162.0,,
2022-11-14,4812341.0,,8000760.0,121.36,,41.33,121.36,,41.33,1111851.0,,854917.0
2022-11-13,4811049.0,1176517.0,8003223.0,121.35,17.52,41.33,121.35,17.52,41.33,1111851.0,216152.0,854817.0
2022-11-12,4815006.0,,8006492.0,121.34,,41.32,121.34,,41.32,1111552.0,,854718.0
2022-11-11,4821112.0,,8008557.0,121.32,,41.3,121.32,,41.3,1111254.0,,854208.0
2022-11-10,4824122.0,,8019329.0,121.31,,41.29,121.31,,41.29,1111055.0,,854009.0
2022-11-09,4826191.0,,,121.29,,,121.29,,,1110843.0,,
2022-11-08,4832523.0,1172712.0,,121.28,17.49,,121.28,17.49,,1110731.0,215642.0,
2022-11-07,4834622.0,,,121.27,,,121.27,,,1110731.0,,
2022-11-06,4835434.0,,,121.25,,,121.25,,,1110445.0,,
2022-11-05,4830105.0,,8017461.0,121.24,,41.24,121.24,,41.24,1110246.0,,853100.0
2022-11-04,4831198.0,,,121.23,,,121.23,,,1109935.0,,
2022-11-03,4829700.0,1177610.0,,121.21,17.47,,121.21,17.47,,1109736.0,215144.0,
2022-11-02,4813240.0,,,121.18,,,121.18,,,1109226.0,,
2022-11-01,4822234.0,,,121.17,,,121.17,,,1108927.0,,
2022-10-31,4823493.0,,8015968.0,121.15,,41.21,121.15,,41.21,1108728.0,,852292.0
2022-10-30,4808253.0,,8016427.0,121.14,,41.21,121.14,,41.21,1108629.0,,852292.0
2022-10-29,4809212.0,1177934.0,8017447.0,121.12,17.43,41.19,121.12,17.43,41.19,1108218.0,214236.0,851993.0
2022-10-28,4798258.0,,8017757.0,121.1,,41.19,121.1,,41.19,1107820.0,,851782.0
2022-10-27,4802838.0,,8015761.0,121.08,,41.17,121.08,,41.17,1107521.0,,851483.0
2022-10-26,4805688.0,,8025273.0,121.07,,41.17,121.07,,41.17,1107409.0,,851383.0
2022-10-25,4795401.0,,8029608.0,121.06,,41.16,121.06,,41.16,1107310.0,,851284.0
2022-10-24,4800964.0,1171924.0,8017304.0,121.04,17.41,41.16,121.04,17.41,41.16,1107111.0,213627.0,851184.0
2022-10-23,4804099.0,,8013895.0,121.03,,41.15,121.03,,41.15,1106812.0,,851184.0
2022-10-22,4814774.0,,8011105.0,121.01,,41.15,121.01,,41.15,1106601.0,,851184.0
2022-10-21,4814717.0,,8008951.0,120.99,,41.14,120.99,,41.14,1106103.0,,850873.0
2022-10-20,4811428.0,,8005958.0,120.97,,41.14,120.97,,41.14,1105493.0,,850873.0
2022-10-19,4836376.0,1176912.0,7998189.0,120.96,17.4,41.13,120.96,17.4,41.13,1105294.0,213427.0,850575.0
2022-10-18,4833830.0,,8000362.0,120.93,,41.12,120.93,,41.12,1104784.0,,850376.0
2022-10-17,4820551.0,,7995642.0,120.91,,41.11,120.91,,41.11,1104386.0,,850177.0
2022-10-16,4812166.0,,7994702.0,120.87,,41.1,120.87,,41.1,1103677.0,,849766.0
2022-10-15,4812734.0,,7993658.0,120.86,,41.08,120.86,,41.08,1103378.0,,849468.0
2022-10-14,4810442.0,1162975.0,7991191.0,120.83,17.38,41.07,120.83,17.38,41.07,1102868.0,213129.0,849268.0
2022-10-13,4811073.0,,7985412.0,120.81,,41.06,120.81,,41.06,1102582.0,,849057.0
2022-10-12,4805881.0,,7992937.0,120.79,,41.05,120.79,,41.05,1102159.0,,848858.0
2022-10-11,4803936.0,,7992469.0,120.75,,41.03,120.75,,41.03,1101350.0,,848248.0
2022-10-10,4796796.0,,,120.72,,,120.72,,,1100840.0,,
2022-10-09,4796334.0,,,120.7,,,120.7,,,1100343.0,,
2022-10-08,4796245.0,1148840.0,,120.66,17.36,,120.66,17.36,,1099534.0,212519.0,
2022-10-07,4792262.0,,,120.64,,,120.64,,,1098924.0,,
2022-10-06,4788234.0,,8007538.0,120.61,,40.97,120.61,,40.97,1098526.0,,847141.0
2022-10-05,4799074.0,,,120.59,,,120.59,,,1098116.0,,
2022-10-04,4805637.0,,,120.58,,,120.58,,,1097917.0,,
2022-10-03,4802556.0,1158739.0,,120.56,17.35,,120.56,17.35,,1097407.0,212320.0,
2022-10-02,4799239.0,,,120.55,,,120.55,,,1097307.0,,
2022-10-01,4792614.0,,8019038.0,120.54,,40.95,120.54,,40.95,1097208.0,,846631.0
2022-09-30,4797461.0,,8024986.0,120.52,,40.94,120.52,,40.94,1096809.0,,846531.0
2022-09-29,4793305.0,,8027247.0,120.51,,40.94,120.51,,40.94,1096498.0,,846432.0
2022-09-28,4790193.0,1176977.0,8033490.0,120.48,17.32,40.93,120.48,17.32,40.93,1095901.0,211810.0,846233.0
2022-09-27,4788660.0,,8029185.0,120.46,,40.92,120.46,,40.92,1095690.0,,846021.0
2022-09-26,4790463.0,,8027903.0,120.44,,40.91,120.44,,40.91,1095391.0,,845822.0
2022-09-25,4787630.0,,8028650.0,120.41,,40.91,120.41,,40.91,1094881.0,,845723.0
2022-09-24,4789636.0,,8041460.0,120.4,,40.9,120.4,,40.9,1094782.0,,845623.0
2022-09-23,4794321.0,1178197.0,8043378.0,120.37,17.29,40.9,120.37,17.29,40.9,1094284.0,211300.0,845524.0
2022-09-22,4793151.0,,8052987.0,120.35,,40.89,120.35,,40.89,1093973.0,,845424.0
2022-09-21,4784840.0,,,120.33,,,120.33,,,1093475.0,,
2022-09-20,4788644.0,,,120.3,,,120.3,,,1093164.0,,
2022-09-19,4785555.0,,,120.29,,,120.29,,,1092965.0,,
2022-09-18,4783790.0,1187382.0,,120.27,17.27,,120.27,17.27,,1092654.0,211001.0,
2022-09-17,4784325.0,,8069024.0,120.26,,40.84,120.26,,40.84,1092542.0,,844292.0
2022-09-16,4785331.0,,8074408.0,120.24,,40.84,120.24,,40.84,1092343.0,,844292.0
2022-09-15,4793525.0,,8081112.0,120.23,,40.83,120.23,,40.83,1092144.0,,844192.0
2022-09-14,4792015.0,,8084479.0,120.2,,40.83,120.2,,40.83,1091435.0,,844093.0
2022-09-13,4791257.0,1185010.0,8100723.0,120.17,17.25,40.82,120.17,17.25,40.82,1090825.0,210491.0,843782.0
2022-09-12,4766363.0,,8097134.0,120.13,,40.81,120.13,,40.81,1090104.0,,843570.0
2022-09-11,4764814.0,,8088039.0,120.12,,40.8,120.12,,40.8,1089905.0,,843371.0
2022-09-10,4760560.0,,8085225.0,120.1,,40.79,120.1,,40.79,1089706.0,,843272.0
2022-09-09,4746252.0,,8083423.0,120.09,,40.78,120.09,,40.78,1089507.0,,842973.0
2022-09-08,4763150.0,1172910.0,8068393.0,120.07,17.24,40.78,120.07,17.24,40.78,1089096.0,210081.0,842973.0
2022-09-07,4773712.0,,8060075.0,120.06,,40.78,120.06,,40.78,1088897.0,,842973.0
2022-09-06,4788412.0,,8044634.0,120.03,,40.77,120.03,,40.77,1088461.0,,842861.0
2022-09-05,4786963.0,,8045568.0,120.0,,40.76,120.0,,40.76,1088250.0,,842662.0
2022-09-04,4791400.0,,8046429.0,119.96,,40.75,119.96,,40.75,1087541.0,,842351.0
2022-09-03,4814891.0,1207436.0,8033035.0,119.94,17.2,40.74,119.94,17.2,40.74,1087143.0,209247.0,842053.0
2022-09-02,4815932.0,,8032406.0,119.93,,40.72,119.93,,40.72,1086832.0,,841543.0
2022-09-01,4816668.0,,8014305.0,119.9,,40.7,119.9,,40.7,1086135.0,,840945.0
2022-08-31,4800114.0,,7997480.0,119.88,,40.67,119.88,,40.67,1085824.0,,840435.0
2022-08-30,4800017.0,,7994388.0,119.86,,40.65,119.86,,40.65,1085650.0,,839776.0
2022-08-29,4812671.0,1198743.0,8000898.0,119.84,17.18,40.62,119.84,17.18,40.62,1085140.0,208625.0,839266.0
2022-08-28,4826663.0,,8017057.0,119.82,,40.57,119.82,,40.57,1084928.0,,838457.0
2022-08-27,4820112.0,,8011818.0,119.79,,40.55,119.79,,40.55,1084630.0,,838047.0
2022-08-26,4812380.0,,8024073.0,119.78,,40.5,119.78,,40.5,1084331.0,,837138.0
2022-08-25,4800567.0,,8034073.0,119.75,,40.47,119.75,,40.47,1083821.0,,836230.0
2022-08-24,4802596.0,1211549.0,8033620.0,119.72,17.15,40.43,119.72,17.15,40.43,1083423.0,207929.0,835421.0
2022-08-23,4807292.0,,8051164.0,119.7,,40.39,119.7,,40.39,1083162.0,,834675.0
2022-08-22,4810266.0,,8047028.0,119.68,,40.38,119.68,,40.38,1082863.0,,834476.0
2022-08-21,4806815.0,,8049388.0,119.65,,40.37,119.65,,40.37,1082253.0,,834277.0
2022-08-20,4829664.0,,8062210.0,119.63,,40.36,119.63,,40.36,1081756.0,,833978.0
2022-08-19,4831067.0,1221779.0,8066824.0,119.62,17.12,40.35,119.62,17.12,40.35,1081756.0,207506.0,833767.0
2022-08-18,4817323.0,,8068316.0,119.6,,40.34,119.6,,40.34,1081445.0,,833468.0
2022-08-17,4823021.0,,8079215.0,119.58,,40.34,119.58,,40.34,1081345.0,,833468.0
2022-08-16,4824165.0,,8077158.0,119.55,,40.32,119.55,,40.32,1081221.0,,833244.0
2022-08-15,4831477.0,1230209.0,8091646.0,119.53,17.09,40.33,119.53,17.09,40.33,1080922.0,206796.0,833356.0
2022-08-14,4832668.0,,8101566.0,119.5,,40.32,119.5,,40.32,1080213.0,,833244.0
2022-08-13,4830244.0,,8116795.0,119.47,,40.31,119.47,,40.31,1079715.0,,833045.0
2022-08-12,4819122.0,,8129706.0,119.46,,40.31,119.46,,40.31,1079404.0,,833045.0
2022-08-11,4830570.0,,8139626.0,119.44,,40.29,119.44,,40.29,1079006.0,,832548.0
2022-08-10,4827799.0,1227372.0,8135115.0,119.42,17.08,40.28,119.42,17.08,40.28,1078608.0,206597.0,832336.0
2022-08-09,4826556.0,,8149783.0,119.39,,40.27,119.39,,40.27,1078173.0,,832025.0
2022-08-08,4830151.0,,8154471.0,119.37,,40.26,119.37,,40.26,1077663.0,,831913.0
2022-08-07,4826541.0,,8151053.0,119.35,,40.25,119.35,,40.25,1077563.0,,831714.0
2022-08-06,4829194.0,,8143167.0,119.34,,40.25,119.34,,40.25,1077352.0,,831614.0
2022-08-05,4825306.0,1213452.0,8136946.0,119.32,17.06,40.24,119.32,17.06,40.24,1077053.0,206187.0,831403.0
2022-08-04,4828185.0,,8135058.0,119.3,,40.23,119.3,,40.23,1076555.0,,831204.0
2022-08-03,4830764.0,,8136984.0,119.28,,40.23,119.28,,40.23,1076045.0,,831005.0
2022-08-02,4820942.0,,8136417.0,119.26,,40.22,119.26,,40.22,1075921.0,,830793.0
2022-08-01,4817742.0,,8123890.0,119.25,,40.2,119.25,,40.2,1075622.0,,830482.0
2022-07-31,4803560.0,1212935.0,8123627.0,119.22,17.05,40.19,119.22,17.05,40.19,1075013.0,206087.0,830184.0
2022-07-30,4794177.0,,8122402.0,119.21,,40.18,119.21,,40.18,1074726.0,,829885.0
